PID,AGE,GENDER,SES,CACT1_1,CACT1_1A,CACT1_2,CACT1_2A,CACT1_3,CACT1_3A,CACT1_4,CACT1_4A,CACT1_5,CACT1_5A,CACT1_6,CACT1_6A,CACT1_7,CACT1_7A,CACT2_1,CACT2_2,CACT2_1A,CACT2_2A,CACT4,CACT4_1A,CACT5_1,CACT5_1A,CACT5_2,CACT5_2A,CACT5_3,CACT5_3A,CACT6_1,CACT6_1A,CACT6_2,CACT6_2A,CACT6_3,CACT6_3A,CACT6_4,CACT6_4A,CACT6_5,CACT6_5A,CACT6_6,CACT6_6A,CACT8_1,CACT8_1A,CACT8_2,CACT8_2A,CACT8_3,CACT8_3A,CEIE1_1,CEIE1_2,CEIE1_3,CEIE1_4,CEIE1_5,CEIE1_6,CEIE1_7,CEIE1_8,CEIE1_9,CEIE1_10,CEIE1_11,CEIE1_12,CEIE1_13,CEIE1_14,CEIE1_15,CEIE1_16,CEIE2_1,CEIE2_2,CEIE2_3
5c9d34383392c0001548e2dd,25,2,3,1,10,1,7.6,0,,0,,1,7.6,0,,0,,0,0,,,0,,0,,1,5.1,0,,0,,1,5.1,0,,0,,0,,0,,0,,0,,0,,6.9,7.9,5,4.3,4.3,7.5,4,7.3,9.5,3.4,7.4,6.7,6.9,2.9,2.1,2.1,6.5,8,7.8
5c9eb88fa0acff00153ef507,19,2,6,1,0,1,7.7,0,,0,,1,5,1,5,0,,1,1,7.8,5,0,,1,2.4,1,5.3,1,5,0,,1,4.9,1,4.8,1,5,1,2.5,1,7.8,0,,1,4.9,0,,9.3,8.7,8.8,6.6,6.6,9.1,8.2,7.6,9.9,2.7,9.5,7.8,8.1,6.5,5.6,3.9,8.9,9.1,9.5
5ca256acd796ca00149c771b,25,2,6,0,,1,7.3,0,,0,,0,,1,4.9,1,2.3,0,1,,2.5,1,1,0,,0,,1,4.7,0,,1,4.7,1,4.6,1,4.6,0,,1,4.6,0,,0,,0,,10,10,5.7,3.2,2.2,8.8,3.7,7.4,8.8,2.5,10,7.2,10,8.1,1.6,4.4,9,8.2,8.4
5ca2845c706253001384fcd4,25,2,6,1,1,1,7.7,0,,1,2.6,1,2.5,1,2.4,1,2.4,0,0,,,0,,1,0.4,1,7.6,1,5.1,0,,1,2.5,1,0.6,1,2.5,0,,1,0.3,1,2.5,1,2.4,0,,6.6,9,7.7,4.8,1.6,1.7,1.3,2.9,1.4,8.8,4.3,3.5,6.5,5.9,0.4,2.7,7.4,7.5,8.1
5ca3ca72825e5f0001ad934d,23,2,6,0,,1,8.5,0,,1,5,1,5.8,1,5,0,,0,0,,,0,,1,1.3,1,4.9,0,,0,,1,1.1,1,2.4,0,,0,,1,1.3,0,,0,,0,,8.9,10,10,8.1,3.6,8,6.6,10,9.1,2.3,10,9.7,9.8,6.5,1.9,1.7,6.4,6.2,6.3
5ca4ac9dec7213001439466f,25,2,4,1,12,1,5.1,0,,0,,1,0.1,0,,1,1,0,0,,,1,1,0,,1,7.4,1,3.2,0,,0,,1,1.3,0,,0,,0,,1,0.5,0,,0,,9.6,9.8,6.8,5.8,6.6,6.9,3.6,7.6,9.9,4.5,6.5,8.1,7.7,6.5,3.1,3.2,10,9.8,9.9
5ca56ffacc8b7e0016b86e13,24,2,6,0,,1,8.7,0,,1,5.7,1,5.7,1,6.5,1,1.1,0,1,,0.8,0,,0,,1,8.1,1,2.3,0,,1,8,1,8.2,1,6.2,1,6.3,1,5,0,,0,,0,,8.9,5.6,7.6,7.6,5.3,10,10,10,10,4.2,9.1,9.1,9.2,10,5.2,6.2,9.1,7.5,10
5c019eadf38fe40001921b7a,20,2,7,1,1,1,8.4,0,,1,2.5,1,1.4,1,0.4,1,1.9,1,1,0.1,7.7,1,1,0,,1,6.2,1,6.8,0,,1,0.7,1,1.7,1,0.6,0,,1,2.4,1,2.5,1,0.8,1,1,9.5,8.7,9.3,8.5,9.2,8.7,8.6,8.9,8.4,8.5,8.9,9.3,8.4,6.9,8.6,8.4,6.2,6.2,6.1
55650260fdf99b76e760cd77,22,1,2,0,,1,2.4,0,,1,1.1,1,1.2,0,,1,2.5,0,0,,,0,,0,,1,8.5,1,5.1,0,,0,,0,,0,,0,,0,,0,,0,,0,,4.9,2.5,2.8,6.2,0.8,3.8,3.3,4.8,3.7,3.2,3.7,2.6,7.5,6.4,1.8,2.1,4.1,4,3.9
558833f7fdf99b3a56b47f38,,1,7,0,,1,7.5,0,,0,,0,,0,,0,,0,0,,,0,,0,,0,,0,,0,,0,,0,,1,4.9,0,,0,,0,,0,,0,,10,8.1,7.9,7.9,7.8,7.8,7.7,7.6,7.7,7.6,9.3,8.5,7.5,7.6,7.4,7.6,8.1,7.7,7.7
559304ccfdf99b59a74caa1f,24,1,7,0,,1,10,1,1.3,1,3.5,1,4.9,1,3.9,0,,0,1,,1,0,,0,,1,9,1,9.5,1,7.8,1,6.5,1,3.5,1,0.5,0,,1,3.3,0,,0,,0,,9.1,6.4,8.8,6.3,8.2,9.3,9.4,1.5,9.2,0,8.1,9.4,9,6.2,4.7,2.9,8.6,6.3,7.2
5655f5bad970d1000b831fbb,23,1,6,0,,1,7.7,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,10,0,,0,,1,5,1,7.7,1,2.4,0,,0,,0,,0,,0,,6.5,3.3,1.1,2.3,0,8.4,4.4,8.9,4.4,0.9,8.8,7.1,7.1,2.1,0,0,6,5.8,5.9
56f340a6d70ab40006682a5e,24,1,3,0,,1,8.1,0,,1,5.9,0,,0,,0,,0,0,,,0,,1,5,1,7.2,0,,1,6.5,1,3.5,1,3,0,,0,,0,,1,6.4,0,,0,,6.8,6.6,6.9,4.9,6.2,7.2,6.3,6.3,5.9,0.1,2.8,0,5.6,6.5,4.3,5.5,7.6,7.8,7.8
57b0e0277030f200018c2dfb,24,1,6,0,,1,7.9,0,,0,,1,2.2,0,,0,,0,0,,,0,,0,,1,9.4,1,9.8,0,,1,2.3,1,1.1,0,,0,,0,,0,,0,,0,,7.4,8.2,6.2,3.3,2.7,8.6,6.5,8,7.6,3.6,8.6,8.1,7.5,0.7,0.6,2.8,8.9,8.8,9
57bca845e2101600015e8e88,24,1,7,1,5,1,8.6,1,2.6,0,,0,,0,,1,1,0,0,,,0,,0,,1,10,0,,0,,1,2.5,1,4,0,,0,,0,,0,,0,,0,,7.9,7.5,6.3,6.2,6.7,7.4,5.6,8.2,9.5,7.4,9.4,7.1,9.2,6.3,5,5.3,10,10,10
586c89be73ee610001418542,24,1,5,1,1,1,7.8,0,,1,5.1,0,,1,3.6,1,2.4,0,0,,,0,,0,,1,7.5,0,,1,5.1,0,,0,,1,7.6,1,4.9,1,5.1,1,2.8,1,0.9,0,,6.9,7.3,6.5,6.5,3.6,6.6,6.5,6.4,7.5,3.1,6.7,7.6,6.7,7.2,3.6,7.4,8.3,8.4,8.4
588cb0617a845a0001b11f11,,1,6,0,,1,8.5,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,10,0,,0,,0,,0,,0,,0,,0,,1,2.4,0,,0,,1.1,0.6,0.4,1.9,1.7,3,2.4,8.7,8.7,2.9,5.8,4.5,7.2,1.6,1.4,1.9,10,10,10
589b3c6aa7d45800010428d9,23,1,7,0,,1,8.7,0,,1,2.4,1,5.2,1,7.5,1,0.8,0,0,,,0,,0,,1,10,1,8.8,1,1.4,1,4.9,1,7.6,0,,0,,0,,0,,0,,0,,6.6,8,3.4,2,0.4,8.5,2.7,3.9,6.4,2.1,7.2,8.3,3.5,0.1,0.1,0.2,5.5,5.7,8
58ab1d804d580c0001e0b485,20,1,7,0,,1,6.3,1,2.4,0,,0,,1,2.5,1,0,0,1,,1.2,0,,1,3.8,1,8.8,1,3.4,0,,1,4.9,1,4.9,1,1.1,0,,1,1.2,1,1.1,0,,0,,10,10,6.1,2.9,1.3,10,6.9,6.8,5.1,2.9,10,10,8,4.8,0,0.3,2.2,1.9,1.9
58f5072eedbd82000169b914,,1,7,0,,1,10,0,,1,7.9,1,7.8,1,7.6,1,2.5,0,0,,,0,,0,,1,7.6,1,7.1,1,7.6,1,7.6,1,4.6,1,5.3,0,,0,,1,0,1,0,0,,9.4,9.4,9.3,9.4,9.3,9.4,8.9,9,9,5.4,9.1,9.7,9.3,9.3,3.8,3.8,9,8.5,10
59462a6538e39c0001280168,,1,5,0,,1,7.5,0,,0,,0,,0,,1,2.7,0,0,,,0,,0,,1,7.3,0,,0,,0,,1,5.3,0,,0,,0,,0,,0,,0,,7.6,2.7,3.2,1.5,3.2,2.8,2.3,1.9,1.7,1.3,6,7.1,3.9,4.1,0.5,1.6,7.5,6.3,6.9
595c69efd8bd8d000154dd23,20,1,5,1,2,1,6.2,0,,1,8.5,1,8.8,1,6.7,1,4.5,0,0,,,0,,0,,1,8.6,1,8.8,1,8.8,1,8.9,1,6.5,0,,0,,1,7.2,0,,0,,0,,8.1,8.7,8.2,7.3,7.2,8.2,8.6,5.9,7.4,3.7,8.8,7.4,8.8,7.7,7.5,4.9,6.5,8.7,8.5
59769a83c7854f00017bffa3,24,1,8,0,,1,7.6,1,2.4,0,,0,,0,,0,,0,0,,,0,,0,,1,7.7,1,5,0,,1,4.8,1,,1,5.1,1,2.4,1,2.2,1,2.5,0,,0,,8.7,5.2,5.8,3.4,1,6.7,7.3,6,7.5,1.5,7.8,4.6,7.8,3.3,1.7,1.3,6.7,7.1,7.1
597a030bdc7b090001c76082,,1,7,1,3,1,7.5,0,,0,,0,,1,2.9,1,5.4,1,1,5.2,0.3,0,,0,,1,4.8,1,2.7,0,,1,5.1,1,2.3,1,7.6,0,,1,0,1,5.1,0,,0,,5.1,8.1,8.2,8,5.1,7.9,8.5,8.4,8.8,1.2,6.5,8.1,8.7,6.1,2,2,7.2,7.3,9
597ce9658a05ba00010a57b8,,1,8,0,,1,2.6,0,,0,,0,,0,,0,,0,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3.6,0.5,0.6,0.5,0.3,0.5,0.7,0.7,0.5,0.6,0.6,0.5,1,0.6,0.6,0.9,0.5,1,0.7
599314b360937e0001899338,,1,5,0,,0,,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,7.6,1,10,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,10,10,10,10,10,10,10,10,0,10,10,10,0,0,0,10,10,10
59c6305e6a287600011c388d,,1,7,1,1,1,8.2,0,,1,0.3,1,0.8,1,1.9,0,,0,0,,,0,,0,,1,1.6,0,,1,1.9,1,0.9,0,,0,,0,,0,,1,1.4,1,0.1,1,1,5.9,5.5,5.5,5.3,5.7,6,6.2,6,5.8,6.2,5.8,6.1,6,6,6.4,5.2,7.1,6.9,7.1
59e1e3a23e4b5a00016a9c17,,1,9,0,,1,4.9,0,,1,0,1,2.3,0,,1,5,0,0,,,0,,0,,1,7.5,1,7.4,0,,1,0.7,0,,0,,0,,0,,1,2.3,0,,0,,10,8.1,3.3,1.6,4.5,10,1.1,0.6,10,0.7,9.5,9.5,9.9,2.4,2.4,1.9,10,10,10
59f3a7d47086f8000194117e,19,1,8,1,3,1,9.1,1,1.7,1,5.1,1,0,0,,1,3.3,0,0,,,1,1,1,1.3,1,8.8,1,10,0,,1,0.4,1,0.3,0,,0,,1,0.1,1,0.6,0,,1,0,8.6,10,6.3,10,7.8,9.1,7,10,0,10,10,8.5,10,8.4,2.9,7.8,10,9.1,7.5
5a0908427542890001aa6a0d,20,1,7,0,,1,6.5,1,4.7,1,3.3,1,3.5,0,,1,3.4,0,0,,,1,2,1,4.4,1,3.5,1,2.3,1,2.7,1,2.3,1,3.2,1,1.5,0,,1,0.9,1,4,0,,0,,8.4,8.4,6.2,6.5,7.5,8.5,7.7,6,7.5,8.2,8.6,8.3,6.9,8.4,6.6,8.1,7.9,8.4,8.2
5a18820d9b760100013a8429,22,1,7,0,,0,,1,2.2,1,1.7,1,0,1,0.8,0,,0,0,,,0,,0,,1,7.5,1,6.4,0,,1,3.5,1,2.8,0,,0,,0,,0,,0,,0,,0.8,1.3,1.2,2.5,0.1,0.4,5.8,2.1,1,0.9,3.3,4.4,1.3,4.3,2.3,0.5,7.8,5,3.7
5a2e1c4e390d120001c70aec,24,1,6,0,,1,8.5,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,10,0,,0,,0,,0,,0,,0,,0,,1,2.3,0,,0,,10,1.8,8.5,1.6,1.3,10,7.1,10,10,0.7,10,10,10,7.2,0,1.4,10,8.2,10
5a681573b9e3b50001a74738,23,1,7,1,1,1,10,1,2.4,1,5,1,7.4,1,5,1,2.4,0,0,,,0,,1,5,1,10,0,,1,0,1,9.7,1,7.6,1,2.5,0,,1,2.4,0,,0,,0,,8.2,4.7,8,4.7,1.5,10,4.6,1.5,4.4,1.5,8.1,8.2,8.1,8.1,8.1,8.1,10,10,10
5a7e017f527fd000014685d2,,1,7,0,,1,7.6,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,10,0,,0,,0,,1,1.3,0,,0,,1,2.6,0,,0,,0,,7.2,2.8,4.4,4.6,4.5,4.7,4.7,1.7,7.8,0.5,7.3,10,3.8,3.9,1.8,0,10,10,10
5a7e0a7b2a842c0001fc7bb2,19,1,6,0,,1,5.8,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,6.1,1,4,0,,1,2.4,0,,1,1.8,0,,1,1.3,0,,0,,0,,8.2,8.1,8,1.8,1.8,5,4.8,10,10,1.1,8.2,8,3.5,4.5,1.8,0.7,8.1,7.8,8.4
5a9a1b82777df2000160001f,21,1,7,1,2,1,7.6,1,2.3,1,7.7,1,7.6,1,8.6,1,2.6,1,1,0.3,2.4,0,,0,,1,9.6,0,,0,,1,5.2,1,5.1,0,,0,,0,,1,2.6,1,7.6,0,,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,4.4,1.9,6.6
5a9cc4441eda4100013675d5,19,1,6,0,,1,7.7,0,,0,,1,2.4,0,,1,0.7,0,0,,,0,,1,4.9,1,5.2,1,5.1,0,,0,,0,,0,,0,,0,,0,,0,,0,,9.4,7.8,7.3,5.6,4.4,6.9,6.5,2.4,3,7.8,6.4,8.2,6.5,7.7,8.8,5.8,8.6,7.7,8.9
5a9f812889de8200013f3616,21,1,6,0,,1,7,0,,0,,0,,0,,1,1.1,0,0,,,0,,1,9,1,6,1,5.8,0,,1,1.9,1,1.8,0,,0,,0,,1,1.7,0,,0,,7.7,7,8.4,5.3,5,10,10,0.3,9.2,4.5,10,8.5,9.5,7.3,7.3,3.9,7.8,7.9,8.2
5aa3609e6475f90001a04905,22,1,6,0,,1,6.9,0,,0,,1,0.2,0,,1,0.5,0,0,,,0,,0,,1,4.6,1,2.5,1,5.2,0,,0,,1,2,1,2.2,0,,1,9.7,0,,0,,5.5,7.3,0.3,0.3,0,0,0,9.4,0,0,0,0.2,0,0.3,0,0,0,0,0
5ab16bbac4e8f200014b6d0c,19,1,4,1,1,1,8.1,1,6.4,1,5.3,1,6.3,1,7.5,1,2.4,0,0,,,1,2,0,,1,10,1,10,1,6,0,,1,7.8,1,5.9,1,5.2,0,,1,5.3,1,6.1,0,,4.2,3.7,3.5,4.9,5.3,4.8,5,3.4,5.9,3.9,4.6,4.9,5.1,4.5,5,4.1,5,3.6,2.6
5ac1acb0fa3b4e00017347e1,,1,6,1,1,1,9.9,0,,0,,1,5.2,1,10,0,,0,0,,,0,,0,,1,7.7,1,4.9,0,,1,2.4,1,5.1,1,0.1,1,0.1,1,0.1,1,0.1,0,,0,,6.2,5.2,4.7,6,7.7,7.8,8.9,9,9,3.8,9.9,8.6,8.6,7.6,9,9.3,5.4,5.2,7.5
5ac25a9bf69e940001d96066,25,1,5,0,,1,7.6,1,,1,7.6,0,,1,5,1,,0,0,,,0,,0,,1,7.5,0,,0,,1,5,0,,1,5,0,,0,,0,,0,,0,,3.6,3.5,4.4,5.5,3.1,5,5.6,6.1,6.2,3.7,6.1,6.1,5.6,4.5,3.7,2.3,7.5,4.9,7.8
5ac53367e1546900019c03ba,,1,8,1,2,1,5.2,0,,1,2.8,1,2.3,1,0,0,,0,0,,,0,,0,,1,10,1,10,0,,1,2.4,0,,0,,0,,0,,0,,0,,0,,8.3,8.5,8.6,5.4,5.4,9,8.7,5.6,8.9,4.7,8,8.2,8.4,8.5,8.5,8.5,8.3,8.2,8.4
5ac79a49e1099600016aa325,23,1,7,1,12,1,4.7,1,2.1,0,,1,0,0,,1,2.7,1,1,2.1,0,0,,0,,1,10,1,7.1,1,2.3,1,7.2,1,2.2,1,10,1,4.6,1,7.3,1,0,0,,0,,8.1,10,10,8.9,8.7,2.6,8.9,4.5,3.7,8.5,8.9,8.3,8.6,5.4,4.1,2.7,7,7.2,10
5ac90a81e1546900019c2884,25,1,7,0,,1,5.2,0,,0,,0,,1,3.3,1,2.1,0,0,,,0,,0,,1,4.5,1,2.4,1,1,1,1.1,0,,0,,0,,1,0.5,0,,0,,0,,7,7,1.8,2.4,1.5,4.5,1.9,6.1,6.8,2.3,2.5,7.1,5.6,3.8,5,1.7,6.5,5.2,6.4
5adbf370eb604000015352dc,,1,5,0,,1,2.4,0,,0,,1,0,0,,0,,0,0,,,0,,1,0,1,2.5,1,7.6,0,,1,2.5,1,2.4,1,0.1,1,0.1,1,0.1,1,5,0,,0,,8.4,8.6,8.5,0,0,0,0,0,0,0,8.9,9,7.3,0,0,0,4.9,4.9,5
5ae3a155f4134e000107e183,22,1,6,1,0,1,7.6,1,2.5,0,,1,6.3,1,6.3,0,,0,0,,,1,3,1,4,1,6.8,0,,0,,1,1.6,1,6.8,0,,0,,0,,0,,0,,0,,8,8.6,8.2,7.9,1.3,8.4,7.7,8.5,7.9,1.6,7.1,5.2,6.7,1,2.3,1.1,10,10,10
5aeb4150174c6e0001a704fe,21,1,6,0,,0,,0,,1,0,0,,0,,0,,0,0,,,0,,0,,1,2.5,0,,0,,0,,0,,1,2.4,1,2.4,1,0.2,0,,0,,0,,6.9,7.3,7,4.7,7,7.2,7.2,7.5,7.5,3.1,7,7.4,5.1,7.1,7.5,4.8,7.2,7.1,7.1
5aeb7a37b6c25a000195a880,20,1,7,1,1,1,5.2,0,,1,1.4,0,,0,,0,,0,0,,,0,,0,,1,9.1,1,6.8,0,,0,,1,1.3,1,4.7,0,,1,4.9,1,8.1,0,,0,,9.1,8.9,9.2,9.3,7.3,7.9,7.8,8.2,7.6,8.5,7.6,8.3,9.3,6.5,7,9.3,8.2,7.3,9
5afcdf4796a88e0001ff2b61,18,1,6,0,,1,4.6,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,7.1,0,,1,4.3,1,2,0,,0,,0,,0,,0,,0,,0,,8,8.3,6.4,7.4,6,6.8,7.6,6,5.7,7.9,8.7,7.4,8.2,7,5,5.6,9.4,9,7.3
5b074050d4b87a00017773ef,22,1,4,1,52,1,7.6,1,2.5,0,,0,,1,5.1,0,,1,1,8.7,7.9,0,,0,,1,5.1,1,7.7,0,,1,7.7,0,,1,2.5,0,,0,,1,5.1,0,,0,,6.9,8.9,7.8,7.8,8.3,7.9,6.6,2,7.2,6.5,7.5,7.2,6.7,8,5.9,7.6,4.9,5,5.1
5b0779259d397e000191969a,19,1,7,1,5,1,10,1,0.7,1,2.4,0,,1,3.6,1,6.3,1,1,10,8.4,1,2,0,,1,10,1,7.9,1,6.2,1,8.5,1,8.7,1,3.7,0,,0,,1,1.2,1,3.6,1,0,7.9,7.6,2.7,3.3,6,2.8,5.7,8.5,8.4,2.3,6.9,6.2,2.5,5.5,5.8,8.1,8.3,8.5,8.4
5b0b81889663ee0001457791,25,1,7,0,,1,9.2,0,,1,6.7,1,8,0,,0,,0,0,,,0,,0,,1,7.3,1,6.2,1,6.1,1,5.3,1,7.7,1,4.8,0,,1,4.8,1,1.1,0,,0,,7,4,7.3,7.4,4,9.1,8.6,9.1,8.6,3.5,8.5,8.1,8.5,8.4,4.6,8.5,7.1,4.9,7.4
5b0da1f7bd9c31000156622e,23,1,5,0,,1,5,1,2.6,1,2.4,1,2.4,0,,1,2.5,0,0,,,0,,1,2.6,1,1.9,1,6,0,,1,2.4,1,2.2,1,0,0,,0,,1,2.9,0,,1,1,9.8,6.5,9.9,6.9,8.6,9.1,9.9,10,10,8.2,8.6,9.7,10,5.1,5.6,5.9,9.9,9.9,10
5b0db73b1e55760001b9898e,21,1,7,0,,1,5.1,0,,1,2.5,1,5.2,0,,1,2.1,0,0,,,0,,0,,1,7.6,1,5,0,,1,2.5,1,2.6,1,1.7,0,,0,,1,5.2,0,,0,,6.8,2.2,8.3,6.3,2.2,6.5,5.3,10,5.6,1.7,7.2,6.6,7.3,1.4,1.9,1.2,10,10,10
5b0f1e43bd9c31000156825a,22,1,2,0,,1,6.1,0,,1,3.5,1,3,1,3.2,1,5.1,1,1,0.9,1,1,1,1,2.8,1,7.7,0,,1,3.5,1,5.2,1,8.5,0,,0,,1,1.9,1,10,0,,1,1,4.6,8.4,6.5,1.3,4.8,7.5,2.8,0,3,2.4,7.5,6.6,5.3,4.3,1.6,6.4,1.8,6.9,8.8
5b10c0359663ee000145e83f,,1,7,1,0,1,0,1,0,0,,0,,0,,1,0,0,0,,,0,,0,,1,2.5,0,,0,,1,0.1,1,0.1,0,,0,,0,,0,,0,,0,,4.4,4.3,1.9,1.8,0,2,0,1.4,0.4,0,7.6,2.8,1.5,1.6,1,0.5,8.5,8.5,8.5
5b11e4c71e55760001b9e0c6,23,1,6,1,2,1,7.8,1,2.5,1,5,1,7.6,1,5.1,1,5,1,0,2.6,,0,,1,2.5,1,6.9,1,6.5,1,7.7,1,5.8,1,3.7,1,1.4,1,0.7,1,1.4,1,0.7,1,5.1,0,,8.5,8.5,8.4,6.3,7.1,8,4.1,1.4,6.9,0.7,7.5,8.7,7.8,7.9,8.1,8.3,6.9,7.7,8.7
5b12b68bc85dc40001622628,21,1,4,0,,1,5.2,0,,0,,0,,0,,1,2.5,0,0,,,0,,0,,1,7.5,1,5,0,,0,,0,,0,,1,2.4,1,5.1,0,,0,,0,,9.9,10,7.8,10,5.3,10,5,0,7.8,5.1,10,7.8,7.9,5.3,2,4.8,10,9.8,10
5b21259ce5cd900001125a0b,,1,7,0,,1,5.5,0,,1,2.3,1,2,0,,1,0.1,0,1,,0,0,,0,,1,2.4,1,4.8,0,,0,,0,,0,,0,,0,,0,,0,,0,,3.3,3.2,3.3,3.9,3.4,4.6,4.4,6.3,6.3,3.7,6.9,7.2,5.9,5.9,1.7,2,7.8,7.6,7.6
5b25e250a7cee100011d91fc,25,1,6,1,3,1,7.3,0,,1,4.8,1,5.5,0,,1,2.4,0,1,,5.3,0,,0,,1,7.2,1,6.4,0,,1,1.6,1,4.2,1,4.9,0,,0,,1,1.6,1,6.7,1,1,3.8,5.9,7.1,5,6.3,8.3,6.2,4.6,8.1,1.8,9.4,8.7,8.3,5,6.1,4.2,8,6.9,7.8
5b26d674a7cee100011dad4d,19,1,8,1,1,1,10,1,1.1,1,3.4,1,5,1,0.9,1,1.9,0,0,,,1,1,1,8.9,1,9.7,1,8,1,5,1,1.4,0,,1,1.5,0,,1,1.2,1,1.3,1,6.6,0,,5.2,7,4.4,6.6,5.7,3.3,8,9.2,4.9,10,3.6,3.2,3.5,7.9,7.5,8.6,10,10,10
5b27416a7297750001c7183d,,1,5,1,1,1,6,0,,1,8.4,1,6.4,1,6.2,1,3.8,1,1,7.1,6,1,1,1,5.1,1,9.2,1,7.1,1,4.8,1,4.9,1,4.6,0,,0,,0,,0,,1,6.4,0,,7.3,8.9,8.2,8.9,8.4,9.6,9.4,8.9,9.7,9.7,9.2,10,9.9,9.5,9.8,8.9,10,10,10
5b4cb0c2995d4e000108ff03,25,1,6,1,20,1,7.7,0,,1,2.5,1,2.2,1,2.4,0,,0,0,,,0,,0,,1,2.4,1,7.6,1,2.4,0,,0,,0,,0,,0,,1,7.8,0,,0,,6,6.6,6.1,7.7,4.8,6.1,6.6,10,7.6,8.5,8.7,6.6,8.4,6.5,4.8,5.9,8.3,8.3,8.3
5b4d4e20995d4e000109163e,19,1,7,0,,1,9,0,,1,4.1,1,4.7,1,4.2,0,,0,1,,5.9,0,,0,,1,3.4,1,2.9,1,3.6,1,6.8,0,,0,,0,,1,4.3,0,,1,5.7,0,,8.5,7.2,6.4,3.6,2.6,5.5,4.1,3.2,4.2,2.2,7.8,8.5,4.5,5.7,1.3,1.7,4.8,3.7,5.1
5b57a8b0508b8c0001a69e97,18,1,7,0,,1,10,0,,0,,0,,1,2,1,2.5,0,0,,,1,1,1,1.9,,,0,,0,,1,9.5,1,10,1,10,1,7.9,1,8.5,0,,0,,0,,,,,,,,,,,,,,,,,,,,
5b5d13d25256470001bc5ef2,,1,6,1,1,1,8.3,0,,0,,0,,1,5.6,0,,0,0,,,0,,0,,1,7.5,0,,1,4.4,1,4.6,1,5.9,1,6.1,0,,0,,0,,0,,0,,3.4,4.5,4.4,3.7,4.9,6.7,4.9,7.3,7.2,2.9,6.1,5.6,5.8,4.6,0.9,1.7,9.4,7.4,7.6
5b66750840003400016f7c69,,1,6,0,,1,7.9,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,10,0,,0,,0,,1,2.4,0,,0,,0,,0,,0,,0,,4.5,2.5,2.1,0.8,0.8,6.7,1.8,0,1.4,0.2,6.9,6.8,2.2,2.2,1.2,8.2,5.8,5.7,5.7
5b67a13bcf223500012168e3,22,1,6,0,,1,6.5,0,,0,,0,,0,,0,,0,1,,2.5,0,,0,,1,2.5,1,2.4,1,4.6,0,,0,,0,,0,,0,,0,,0,,0,,6,7.2,3,3.2,2.2,5.6,3.7,5.7,6.1,1,6.2,6.1,6.3,1.1,0.8,1,8.5,8.5,8.5
5b68cd41263ecb0001343cb9,,1,7,0,,0,,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,5.8,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4.9,6.9,3.5,3.2,2.5,1.3,3.9,8.3,5,0.9,6.4,5.5,3.1,2.6,2.5,1.8,7.5,7.8,7.1
5b6ca60a2b0f3300013326db,22,1,6,0,,1,9,0,,1,7,1,4.4,1,4.2,0,,0,0,,,1,1,0,,1,4.1,1,4.6,1,0,1,5.2,1,4.2,0,,0,,0,,0,,0,,0,,7.7,7.9,7.5,7.7,8.5,7.6,7.6,7.7,7.4,7.9,8.4,7.7,7.1,7,8.7,8.1,5.5,5.8,6.1
5b6e62ce885b0b0001bafbb8,24,1,5,1,4,1,6.4,0,,0,,1,1.7,1,3.6,1,0,0,0,,,0,,0,,1,7.2,1,7.3,1,4.1,1,6.7,1,5.7,1,1.8,1,0,1,0.6,0,,0,,0,,7.4,7.7,7.9,5,7.2,4.3,5.4,5.1,7.6,4.5,7.7,5.4,7.5,4.9,4.7,4.7,8.5,8.1,7.9
5b8842ad085b8c00011399cf,25,1,7,0,,1,4.8,0,,0,,1,0.5,0,,0,,0,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9.6,6.2,0,0,0,4.7,0,3.2,10,5,7.1,5.3,10,0,0,0,1.8,1.7,1.7
5b8c49455548a50001e62b9c,22,1,3,0,,1,6,1,3,1,,1,2.1,1,0,1,,0,0,,,1,1,1,7,1,4.8,1,,0,,0,,0,,0,,0,,1,0,1,4.2,1,,1,2,10,0.1,0,0,0,0,0,0,0,0,10,0,0,0,0,1.3,0,0,0
5b9330e19d4b0d0001ceb9cf,21,1,7,0,,1,3.3,0,,1,1.9,0,,0,,1,5.1,0,0,,,0,,1,0.4,0,,1,2.6,0,,0,,1,0.6,0,,0,,1,1.2,0,,0,,0,,6.9,8.3,8.4,6.2,5.4,5.2,8.2,4.1,5.9,6,5.1,6.1,7.1,5.8,5.6,6.5,8.4,6.7,6.3
