,Q2,Q4,Q5,Q10,Q12,Q14,Q17,Q18,Q26,Q28,Q30,Q32,Q34,Q35,Q39,Q45,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q56,Q59,Q60,Q63,Q66,Q70,Q71,Q72,Q63,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q82,Q84,Q86,Q88,Q89,Q90,Q91,Q95,Q98
13196,2,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,3, ,7,6, ,5, ,2,1,4,2, , , , 
13197,1,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,6,7, ,1, ,2,1,3,2, , , , 
13198,2,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,7,3,2,1, , , ,2, ,1, ,8,8, ,2, ,2,1,1,2, , , , 
13199,2,2,    E,2,1, , ,1,2,1, ,1,1,2, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,8,3, ,7, ,2,1,5,3, , , , 
13200, ,2,    E,1,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, , , , ,3, , , , , ,1, ,8,1, ,7, ,2,1,1,7, , , , 
13201,2,2,    E,2,1, , ,1,1,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,3, , , ,1, ,3, ,8,6, ,7, ,3,1,4,1, , , , 
13202,2,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,8,8, ,5, ,2,1,6,1, , , , 
13203,2,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,8,7, ,3, ,2,5,5,1, , , , 
13204,1,2, B,1,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,8,8, ,1, ,3,1,6,1, , , , 
13205,2,2,    E,2,1, , ,1,1,2, ,1,1,1, , ,1,1, , , ,1,1,1, ,1,1,1,2, , , ,1, ,3, ,1,1, ,5, ,2,1,4,2, , , , 
13206,2,2,    E,2,1, , ,1,2,1, ,1,1,1, , ,1,1, , , ,1,1,1, ,8,2,2,1, , , ,2, ,2, ,6,8, ,2, ,2,1,5,1, , , , 
13207,1,1,    E,2,1, , ,1,2,1, ,1,1,7, , ,2,1, , , ,1,1,1, ,6,4,2,1, , , ,2, ,2, ,1,8, ,3, ,1,1,4,2, , , , 
13208,1,2,    E,2,1, , ,1,1,1, ,1,1,2, , ,1,1, , , ,1,1,1, ,7,2,2,1, , , ,2, ,3, ,8,5, ,3, ,3,1,5,3, , , , 
13209,1,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,3,1, , , ,1,1,1, ,7,2,2,1, , , ,2, ,1, ,7,1, ,4, ,2,1,3,1, , , , 
13210,2,2,    E,2,1, , ,1,2,1, ,1,1,3, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,8,5, ,1, ,2,1,5,1, , , , 
13211,2,1, ,5,3, , ,3,1,2, ,7,1,7, , ,6,6, , , ,4,3,5, ,4,6,3,1, , , ,3, ,5, ,1,1, ,1, ,2,1,1,1, , , , 
13212,1,2,    E,2,1, , ,1,2,1, ,1,1,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,5,6, ,6, ,2,1,4,1, , , , 
13213,1,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,1,6, ,6, ,2,1,2,1, , , , 
13214,1,2,    E, ,1, , ,1,2,1, ,1,1,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,8,4, ,1, ,2,1,2,2, , , , 
13215,2,2,    E,2,1, , ,1,2,1, ,2,1,6, , ,5,1, , , ,1,1,1, ,6,2,2,1, , , ,2, ,3, ,2,5, ,3, ,2,1,5,2, , , , 
13216,2,2,    E,1,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,7,2, ,6, ,2,1,4,2, , , , 
13217,2,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,8,2, ,6, ,2,1,4,1, , , , 
13218,1,2,    E, ,1, , ,1,1,3, ,1,1,6, , ,1,4, , , ,1,6,1, ,4,6,3,1, , , ,3, ,5, ,4,1, ,2, ,2,2,5,1, , , , 
13219,2,2,    E,1,1, , ,2,1, , ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,8,5, ,5, ,2,1,3,2, , , , 
13220,2,2,    E,1,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,3, , , ,1, , , , ,8, ,7, ,2,5,2,2, , , , 
13221,2,2,    E,1,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,8,8, ,5, ,2,1,4,1, , , , 
13222,2,2,    E,1,1, , ,1,2,1, ,1,1,3, , ,3,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,8,7, ,5, ,3,1,5,1, , , , 
13223,2,2,    E,2,1, , ,2,2, , ,1,1,7, , ,6,1, , , ,6,6,6, ,5,2,3,1, , , ,3, ,3, ,2,4, ,5, ,1,1, ,3, , , , 
13224,2,2,    E,1,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,8,6, ,4, ,3,1,5,1, , , , 
13225, , , ,1,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, , , , ,1, , , , , ,1, ,8,8, ,5, ,2,1,5, , , , , 
13226, , , ,1,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,7,8, ,3, ,3,1,5, , , , , 
13227,2,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,4, , , ,1, ,1, ,2,8, ,6, ,2,1,5,2, , , , 
13228,2,2,    E,4,4, , ,1,1,1, ,1,1,7, , ,6,6, , , ,6,6,6, ,6,4,3,1, , , ,3, ,2, ,6,4, ,4, ,1,1,3,2, , , , 
13229,1,2,    E,2,1, , ,1,2,1, ,1,1,1, , ,2,1, , , ,1,1,1, ,8,2,2,1, , , ,2, ,2, ,8,3, ,5, ,2,1,5,1, , , , 
13230,1,2,    E,2,1, , ,1,2,1, ,1,1,2, , ,3,1, , , ,1,1,1, ,3,7,3,3, , , ,3, ,1, ,8,4, ,4, ,2,2,6,1, , , , 
13231,2,2,    E,2,1, , ,1,2, , ,1,1, , , ,4,6, , , ,1,1,1, ,8,2,3,1, , , ,3, ,2, ,8,4, ,2, ,2,1,6,1, , , , 
13232,2,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,8,1, ,5, ,3,1,6,3, , , , 
13233,2,2,    E,2,1, , ,1,2,1, ,1,1,2, , ,1,2, , , ,1,1,1, ,6,2,2,1, , , ,2, ,3, , , , , , , , , ,4, , , , 
13234,2,2,    E,1,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,1,7, ,1, ,2,3,5,2, , , , 
13235,1,2,    E,2,1, , ,1,2,1, ,1,1,7, , ,5,1, , , ,1,1,1, ,7,5,3,1, , , ,3, ,2, ,4,2, ,2, ,2,1,5, , , , , 
13236,1,2,    E,2,1, , ,1,1,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,5, ,3,4, , , ,3, ,1, , ,8, ,7, ,3,2, ,1, , , , 
13237,2,2,    E,1,1, , ,1,2,1, ,1,1,1, , ,1,1, , , ,1,1,1, ,6,4,3,2, , , ,3, ,2, ,3,6, ,3, ,2,1,4,1, , , , 
13238,1,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,1,8, ,1, ,2,1,4,1, , , , 
13239,1,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,8,2,2,3, , , ,2, ,1, ,8,4, ,6, ,2,1,3,1, , , , 
13240,2,2,    E,2,1, , ,1,2,1, ,1,1, , , ,1,1, , , ,1,1,1, ,6,2,3,1, , , ,3, ,1, ,7,8, ,2, ,2,1,3,2, , , , 
13241,1,1,  C,1,1, , ,1,2,1, ,1,1,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,8,3, ,3, ,2,1,1,1, , , , 
13242,2,2,    E,2,1, , ,1,2,1, ,1,1,3, , ,3,3, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,4,2, ,3, ,3,1,5,2, , , , 
13243,1,2,    E,3,1, , ,1,1,1, ,2,1,5, , ,2,5, , , ,1,1,1, ,5,3,3,1, , , ,3, ,1, ,1,1, ,4, ,2,1,7, , , , , 
13244,1,2,    E,2,1, , ,1,1,1, ,1,1,6, , ,3,1, , , ,1,1,1, ,8,4,2,1, , , ,2, ,1, ,1,1, ,6, ,1,1,5,1, , , , 
13245,2,2,    E,2,1, , ,1,2,1, ,1,1,2, , ,3,1, , , ,1,1,1, ,7,4,2,1, , , ,2, ,2, ,8,8, ,5, ,1,1,3,1, , , , 
13246,1,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,5,3,2,1, , , ,2, ,2, ,2,1, ,2, ,1,1,4,1, , , , 
13247,1,2,    E,3,1, , ,1,2,1, ,1,1,5, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,4,1, ,5, ,2,1,4,2, , , , 
13248,2,2,    E,4,1, , ,1,2,1, ,4,1,6, , ,4,1, , , ,1,1,1, ,6,4,3,1, , , ,3, ,2, ,4,5, ,3, ,2,1,5,1, , , , 
13249,2,2,    E,2,1, , ,1,1,1, ,1,1,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,6,6, ,5, ,2,1,4,2, , , , 
13250,2,2,    E,2,1, , ,1,1,1, ,1,1,6, , ,6,3, , , ,1,1,1, ,6,4,3,1, , , ,3, ,2, ,6,3, ,5, ,2,1,3,2, , , , 
13251,2,2,    E,2,1, , ,1,2,1, ,1,1,2, , ,3,1, , , ,1,1,1, ,8,2,2,1, , , ,2, ,1, ,8,7, ,2, ,2,2,4,1, , , , 
13252,2,2,    E, ,5, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,4,1, ,3, ,1,3,5,2, , , , 
13253,1,2, B,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,3, , , ,1, ,2, ,5,8, ,4, ,2,1,2,2, , , , 
13254,2,2,    E,2,1, , ,1,2,1, ,1,1,5, , ,3,1, , , ,1,1,1, ,8,2,3,1, , , ,3, ,2, ,3,4, ,3, ,2,2,4,2, , , , 
13255,2, , B,1,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1, , , , ,1, ,2, ,8,1, ,1, ,3,5,6,1, , , , 
13256,2,1, B,2,1, , ,1,2, , ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,4, , , ,1, ,1, ,3,1, ,1, ,2,4,6,1, , , , 
13257,2,2,    E,2,1, , ,1,2,1, ,1,1,3, , ,2,1, , , ,1,1,1, ,1,1,1,2, , , ,1, ,1, ,4,2, ,4, ,2,2,4,1, , , , 
13258,1,1, ,2,1, , ,1,1,1, ,1,1,7, , ,1,1, , , ,1,1,1, ,5,7, ,1, , , , , ,1, ,8,8, ,5, ,2,5,4,2, , , , 
13259,2,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,1,8, ,7, ,2,1,5,2, , , , 
13260,1,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,4, , , ,1, ,1, ,8,6, ,5, ,2,1,5,1, , , , 
13261,1,2,    E,2,1, , ,1,2,1, ,2,1,4, , ,2,1, , , ,1,1,1, ,7,2,2,1, , , ,2, ,1, ,2,4, ,4, ,2,1,4,1, , , , 
13262,1,2,    E,2,2, , ,1,2,1, ,1,1,1, , ,1,1, , , ,1,1,1, ,8,2,2,1, , , ,2, ,1, ,8,6, ,2, ,2,1,4,2, , , , 
13263,1,2,    E,4,4, , ,1,2,1, ,2,1,7, , ,6, , , , ,1,1,1, ,7,4,3,4, , , ,3, ,2, ,8,4, ,4, ,2,1,5,1, , , , 
13264,2,2,    E,2,1, , ,1,2,1, ,1,1,2, , ,6, , , , ,1,1,1, ,6,6,2,1, , , ,2, ,1, ,5,4, ,6, ,2,1,1,2, , , , 
13265,2,1,    E,1,1, , ,1,2,1, ,1,1,1, , ,1,1, , , ,1,1,1, ,7,3,2,1, , , ,2, ,2, ,6,4, ,2, ,3,1,6,1, , , , 
13266,2,1,  C,1,1, , ,1,2,1, ,1,1, , , ,1,1, , , ,1,1,1, ,4,2,3,1, , , ,3, ,3, ,8,4, ,7, ,2,2,5,3, , , , 
13267,2,2,    E,2,5, , ,2,2,1, ,1,1,7, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,3, ,3,6, ,6, ,2,1,3,1, , , , 
13268,1,2,    E,3,1, , ,1,2,1, ,2,1,7, , ,4,2, , , ,1,1,1, ,5,7,3,1, , , ,3, ,1, ,3,6, ,6, ,2,1,5,1, , , , 
13269,2,1,A   E,2,1, , ,1,2,1, ,1,1,6, , ,2,4, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,3,6, ,3, ,2,1,5,2, , , , 
13270,1,2,    E,1,1, , , ,1,2, ,1,1,7, , ,2,1, , , ,1,1,1, , , , , , , , , , , , , , , , , , , , ,2, , , , 
13271,2,2, BC E,1,1, , ,1,2,1, ,1,1,6, , ,6,3, , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,1,1, ,1, ,2,1,4,2, , , , 
13272,1,1, ,1,1, , ,1,2,1, ,1,1,1, , ,2,1, , , ,1,1,1, ,1,1,1,3, , , ,1, ,2, ,8,3, ,2, ,2,2,4,2, , , , 
13273,1,2,    E,2,1, , ,1,1,2, ,3,1,7, , ,6, , , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,1,4, ,2, ,2,1,1, , , , , 
13274,1,2,    E,4,1, , ,1,1,2, ,1,1,4, , ,1,1, , , ,1,1,1, ,7,3,3,1, , , ,3, ,1, ,1,4, ,7, ,1,1,5,1, , , , 
13275,1,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,3, , , ,1, ,2, ,1,4, ,6, ,2,1,5,1, , , , 
13276,1,2,    E,2,1, , ,1,2,1, ,1,1,1, , ,2,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,8,6, ,4, ,2,1,4,1, , , , 
13277,1,2,    E,2,1, , ,1,2, , ,1,1,1, , ,1,1, , , ,1,1,1, ,6,4,2,3, , , ,2, ,1, ,8,7, ,2, ,2,1,5,1, , , , 
13278,2,2,    E,2,1, , ,1,2,1, ,1,1,1, , ,1,1, , , ,1,1,1, ,7,2,2,1, , , ,2, ,1, ,8,6, ,2, ,3,1,3,1, , , , 
13279,2,1, ,2,1, , ,1,2,1, ,1,1,6, , ,3,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,8,8, ,4, ,2,1,4,1, , , , 
13280,1,2,    E,1,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,3, , , ,1, ,1, ,4,3, ,6, ,2,1,3,2, , , , 
13281,1,2, B  E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,5,4, ,5, ,2,1,4,1, , , , 
13282,1,1, ,1,1, , ,1,2, , ,1,1,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,8,3, ,1, ,1,2,3,7, , , , 
13283,1,2, B,1,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,6,6, ,7, ,2,1,3,2, , , , 
13284,2,2,    E,2,1, , ,1,1,3, ,1,1,7, , ,6,2, , , ,1,1,1, ,5,3,2,1, , , ,2, ,4, ,1,3, ,4, ,2,1,3,1, , , , 
13285,2,2,    E,2,3, , ,1,1,2, ,7,1,6, , ,6,1, , , ,1,1,1, ,7,2,3,1, , , ,3, ,2, ,3,5, ,5, ,2,5,1,3, , , , 
13286,1,2,    E,2,1, , ,1,1,3, ,1,1,7, , ,1,1, , , ,1,1,1, ,6,5,3,1, , , ,3, ,1, ,1,3, ,4, ,2,1,4,2, , , , 
13287,2,2,    E,2,1, , ,1,2,1, ,1,1,7, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,3, ,6,6, ,4, ,2,1,4,2, , , , 
13288,1,2,    E,2,1, , ,1,2,1, ,1,1,1, , ,1,1, , , ,1,1,1, ,6,3,2,1, , , ,2, ,1, ,4,3, ,4, ,2,1,4,2, , , , 
13289,1,2,    E,2,1, , ,1,2, , ,1,2,1, , ,2,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,4,4, ,5, ,2,1,3,2, , , , 
13290,1,2,    E,2,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,8,2, ,4, ,2,1,5,1, , , , 
13291,1,2,    E,1,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,8,7, ,3, ,1,1,5,2, , , , 
13292,2,2, B  E,2,1, , ,1,2,1, ,1,1,4, , ,3,5, , , ,1,1,1, ,1,1,1,1, , , ,1, ,2, ,1,8, ,1, ,2,1,5,1, , , , 
13293,2,1,  C,1,1, , ,1,1,1, ,2,1,1, , ,1,1, , , ,1,1,1, ,2,2,3,1, , , ,3, ,7, ,1,1, ,7, ,2,1,2,5, , , , 
13294,1,1,  C,1,1, , ,1,1,2, ,1,2,1, , ,1,2, , , ,1,1,1, ,6,3,2,3, , , ,2, ,1, ,1,5, ,7, ,2,5,4,7, , , , 
13295,1,2,    E,2,1, , ,1,2,1, ,1,1,3, , ,1,1, , , ,1,1,1, ,7,4,2,1, , , ,2, ,2, ,8,4, ,4, ,2,1,5, , , , , 
13296,1,2,    E,2,1, , ,1,2, , ,1,1,2, , ,1,1, , , ,1,1,1, ,1,1,1,1, , , ,1, ,1, ,8,5, ,4, ,2,1,4,1, , , , 
13297,1,2,    E, ,1, , ,1,2,1, ,1,2,1, , ,1,1, , , ,1,1,1, ,7,2,2,1, , , ,2, ,2, ,5,8, ,1, ,2,3,3,1, , , , 
13298,2,2,    E,2,1, , ,1,2,1, ,1,1,3, , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , 
13299,2,2,    E,2, , , ,1,2,1, ,1,1,4, ,1,1,1, ,1,1,1, ,1,1,1,1,1,1,4, , ,1, ,2, ,8,8,4,5, ,2,1,4,1, , , , 
13300,1,2,    E,2, , , ,1,2,1, ,1,1,1, ,1,1,1, ,1,1,1,1,1,1,7,2,2,1,3, , ,2, ,2, ,1,5,4,2, ,1,1,2,2, , , , 
13301,2,2, B,2, , , ,1,2,1, ,1,1,1, ,1,1,1, ,1,1,1,1,1,1,7,4,2,1,2, , ,2, ,2, ,4,8,7,7, ,2,1,3,1, , , , 
13302,1,1, ,2, , , ,1,2,1, ,1,1,1, ,1,1,1, ,1,1,1,1,1,1,8,2,2,1,2, , ,2, ,2, ,8,3,3,1, ,2,1,3,2, , , , 
13303,1,2,  C E,2, , , ,1,2,1, ,1,1,1, ,2,1,1, ,1,1,1,1,1,1,6,2,3,1,2, , ,3, ,1, ,8,1,1,6, ,3,1,4,2, , , , 
13304,2,1,    E,2, , , ,1,1,1, ,1,1,1, ,1,1,1, ,1,1,1,1,1,1,8,2,3,1,2, , ,3, ,3, ,3,2,1,6, ,2,1,3,1, , , , 
13305,1,2,    E,2, , , ,1, , , ,1,1,1, ,1,1,1, ,1,1,1,1,1,1,8,2,2,1,3, , ,2, ,2, ,8,3,1,6, ,2,2,3,2, , , , 
13306,1,1,    E,2, , , ,1,2,1, ,1,2,1, ,3,1,1, ,1,1,1,1,1,1,6,2,2,1,5, , ,2, ,1, ,6,1,1,1, ,1,1,1,2, , , , 
13307,2,2,  C E,2, , , ,1,2,1, ,2,1,1, ,6,2,1, ,1,1,1,1,1,1,7,4,3,1,2, , ,3, ,4, ,3,3,1,6, ,2,1,3,1, , , , 
13308,2,2,    E,2, , , ,1,2,1, ,1,1,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,2, , ,1, ,2, ,5,3,2,1, ,2,1,3,2, , , , 
13309,2,2, B,2, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,4, , ,1, ,2, ,6,6,4,4, ,2,1,4,2, , , , 
13310,2,2, B,2, , , ,1,2,1, ,1,1,6, ,3,2,1, ,1,1,1,1,1,1,1,1,1,1,2, , ,1, ,1, ,8,3,4,4, ,2,1,3,2, , , , 
13311,2,2,    E,2, , , ,1,2,1, ,3,1,5, ,7,4,1, ,1,1,1,1,1,1,6,4,2,1,7, , ,2, ,2, ,1,8,1,5, ,3,1,4,2, , , , 
13312,1,1,A CDE,1, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,2,3,3,1,3, , ,3, ,1, ,3,5,4,1, ,2,2,2,3, , , , 
13313,1,2, B,2, , , ,1,2,1, ,1,1,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,6, , ,1, ,1, ,8,8,2,1, ,2,5,3,1, , , , 
13314,2,2,    E,2, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,8,2,3,1,3, , ,3, ,2, ,3,7,3,5, ,2,1,4,1, , , , 
13315,2,2,    E,6, , , ,1,2,1, ,1,1, , ,4,2,1, ,1,1,1,1,1,1,6,4,3,1,2, , ,3, ,2, ,1,6,3,4, ,2,1,3,1, , , , 
13316,2,2,    E,2, , , ,1,2,1, ,1,1,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,5, , ,1, ,2, ,8,7,6,5, ,2,1,4,1, , , , 
13317,1,2, B,2, , , ,1,2,1, ,1,1,1, ,1,1,2, ,1,1,1,1,1,1,1,1,1,1,3, , ,1, ,2, ,8,5,3,1, ,2,1,3,1, , , , 
13318,1,2,    E,2, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,8,3,2,1,2, , ,2, ,2, ,2,4,2,5, ,2,1,3,2, , , , 
13319,1,2,    E,1, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,2, , ,1, ,1, ,8,6,3,2, ,2,1,4,1, , , , 
13320,1,2, B,2, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,5, , ,1, ,1, ,8,7,4,6, ,3,1,4,1, , , , 
13321,2,2,    E,1, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,2, , ,1, ,1, ,1,4,3,7, ,2,1,4,1, , , , 
13322,2,2,    E,2, , , ,1,2,1, , ,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,2, , ,1, ,2, ,8,6,1,3, ,3,1,4,1, , , , 
13323,2,2, B,2, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,4,3, , ,1, ,2, ,8,1,1,6, ,2,1,2,1, , , , 
13324,1,2, B,1, , , ,1,1,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,3,2, , ,1, ,2, ,3,3,4,4, ,3,1,1,1, , , , 
13325,1,1,  C E,2, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,3,3, , ,1, ,3, ,7,3,5,7, ,2,1,2,1, , , , 
13326,1,2,    E,2, , , ,1,1,1, ,1, , , ,2,1,2, ,1,1,1,1,1,1,7,2,2,1,4, , ,2, ,1, ,8,3,1,5, ,2,1,5,1, , , , 
13327,2,2, B,2, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,5, , ,1, ,1, ,8,3,4,3, ,2,1,4,1, , , , 
13328,1,2, B,2, , , ,1,1,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,2, , ,1, ,1, ,5,2,3,5, ,2,1,5,1, , , , 
13329,1,2, B,2, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,7,2,2,1,3, , ,2, ,1, ,3,3,1,6, ,2,2,3,1, , , , 
13330,2,2,    E,2, , , ,1,2,1, , ,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,4, , ,1, ,2, ,8,5,3,3, ,2,1,5,1, , , , 
13331,2,2, B,2, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,5, , ,1, ,1, ,8,5,1,4, ,2,1,4,1, , , , 
13332,1,2, B,2, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,5, , ,1, ,1, ,8,4,3,2, ,2,2,3,1, , , , 
13333,1,2,    E,2, , , ,1,2,1, ,1,1,3, ,1,1,1, ,1,1,1,1,1,1,5,3,2,1,5, , ,2, ,3, ,6,5,3,5, ,2,1,2,1, , , , 
13334,2,2, B,1, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,2, , ,1, ,1, ,8,1,3,2, ,2,1,4,1, , , , 
13335,2,2, B,1, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1, ,1,1,1,1,3, , ,1, ,1, ,8,1,2,3, ,2,1,3,1, , , , 
13336,1,2, B,1, , , ,1,1,2, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,5, , ,1, ,2, ,2,8,2,4, ,3,1,2,2, , , , 
13337,1,2,   D,1, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,2, , ,1, ,2, ,3,2,1,7, ,2,1,5,2, , , , 
13338,1,1, ,1, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,3, , ,1, ,1, ,3,8,2,5, ,2,2,1,2, , , , 
13339,1,2,    E,2, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,6, , ,1, ,1, ,5,8,2,1, ,2,1,2,1, , , , 
13340,2,2, B,2, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,5, , ,1, ,1, ,8,7,2,5, ,3,1,5,1, , , , 
13341,1,2,    E,1, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,5, , ,1, ,2, ,7,8,6,5, ,2,2,2,1, , , , 
13342,1,2, B, , , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,3, , ,1, ,1, ,5,6,1,4, ,2,1,2,1, , , , 
13343,2,2,    E,2, , , ,1,2,1, ,1,2,1, ,1,1,1, ,1,1,1,1,1,1,1,1,1,1,2, , ,1, ,1, ,8,4,4,3, ,2,1,3,1, , , , 
