,game_end_time_utc,game_id,game_mode,game_outcome,game_start_time_utc,game_type,realm_id
190,2023-01-26 01:59:51,bb2ffe15-4368-40d2-aacc-e9cfa16cd360,ShootingRange,Loss,2023-01-26 01:49:54,Not Applicable,na
191,2023-01-26 02:26:33,fb40d681-d0e2-4dbe-af61-dbe734eb6648,Matchmaking,Loss,2023-01-26 02:20:09,Deathmatch,na
192,2023-01-26 03:09:22,37d9c986-a79e-4dbf-9d11-f228c3d8b59e,Matchmaking,Loss,2023-01-26 02:33:47,Ranked,na
193,2023-01-26 04:57:31,a7c17ef9-fc58-4d70-8d15-7d79aa37e91a,Matchmaking,Loss,2023-01-26 04:14:53,Ranked,na
194,2023-01-27 03:21:45,db60769c-40f5-4c28-9a66-51e500c99e42,ShootingRange,Loss,2023-01-27 03:15:14,Not Applicable,na
195,2023-01-27 03:29:44,004bce5a-c68b-4941-93cc-26ab21fe190f,Matchmaking,Loss,2023-01-27 03:22:23,Deathmatch,na
196,2023-01-27 03:38:34,716e0c9d-5db4-46a7-b5ad-86544857e2c3,Matchmaking,Loss,2023-01-27 03:30:20,Deathmatch,na
197,2023-01-27 04:04:53,f0b77194-f166-4790-87a5-5d636dab911e,Matchmaking,Win,2023-01-27 03:39:49,Ranked,na
198,2023-01-27 04:41:33,ea234581-c0fe-4e48-8a6c-ea0faae79d66,Matchmaking,Win,2023-01-27 04:08:50,Ranked,na
199,2023-01-27 05:25:00,cc8322eb-85a3-4474-9e76-49c1a01416fe,Matchmaking,Win,2023-01-27 04:49:04,Ranked,na
200,2023-01-27 06:27:05,4462c21e-e242-4316-8c02-1a04f8a9497e,Matchmaking,Loss,2023-01-27 05:37:33,Ranked,na
201,2023-01-28 06:41:01,2e973202-2340-4f54-9195-7594f822b8a7,ShootingRange,Loss,2023-01-28 06:35:35,Not Applicable,na
202,2023-01-28 06:47:27,88e46d64-cab5-4098-a452-2ed1de5680df,Matchmaking,Win,2023-01-28 06:41:15,Deathmatch,na
203,2023-01-28 07:30:48,77b1827e-3bd0-42df-a7c7-771c73bfbd6d,Matchmaking,Loss,2023-01-28 06:50:05,Ranked,na
204,2023-01-29 01:49:06,8cb0b511-86de-4c18-8589-8fd13f2d4c58,ShootingRange,Loss,2023-01-29 01:37:52,Not Applicable,na
205,2023-01-29 01:59:47,fd8eaa75-a059-4fd0-bdfc-bc9826ae3a5b,Matchmaking,Win,2023-01-29 01:49:38,Deathmatch,na
206,2023-01-29 02:43:57,c679d592-1aa6-4ead-8937-35faf5b80e7d,Matchmaking,Loss,2023-01-29 02:07:30,Ranked,na
207,2023-01-29 03:30:35,e39de4b1-c188-44ca-a43a-8083ddb58a35,Matchmaking,Win,2023-01-29 02:55:13,Ranked,na
208,2023-01-29 04:03:15,49775e6a-44fd-4f04-9c5e-9590f6dce31c,Matchmaking,Win,2023-01-29 03:34:55,Ranked,na
209,2023-01-29 04:34:03,3ef5512e-b811-4b89-8512-9adbe3eb8a8a,Matchmaking,Loss,2023-01-29 04:05:36,Ranked,na
210,2023-01-30 01:28:41,6128175a-4b7d-4dc5-9816-f3d0b90af200,Matchmaking,Loss,2023-01-30 01:21:03,Deathmatch,na
211,2023-01-30 02:18:06,43673319-c2e2-4dc6-9509-0faf95230933,Matchmaking,Loss,2023-01-30 01:34:38,Ranked,na
212,2023-01-30 02:22:40,fb9b70aa-d262-4109-9e7e-e3a2581f0a5e,ShootingRange,Loss,2023-01-30 02:20:34,Not Applicable,na
213,2023-01-30 03:12:41,711a61ea-8254-49e6-80cb-b314b4cd8719,Matchmaking,Loss,2023-01-30 02:36:17,Ranked,na
214,2023-01-31 01:42:07,9c42fd01-2d1e-414f-a739-f36211c26702,ShootingRange,Loss,2023-01-31 01:30:45,Not Applicable,na
215,2023-01-31 01:49:42,9cb63383-2b17-4484-b486-a4b99943f568,Matchmaking,Loss,2023-01-31 01:42:22,Deathmatch,na
216,2023-01-31 01:50:42,fe664a64-e091-46ed-ac93-d63817d6bbab,Matchmaking,Loss,2023-01-31 01:43:37,Deathmatch,na
217,2023-01-31 02:29:17,6a25a0d4-7440-48b7-961d-588e9751e1ea,Matchmaking,Loss,2023-01-31 01:53:23,Ranked,na
218,2023-01-31 03:37:03,77c09044-441e-4a06-af57-6fb08130222b,Matchmaking,Win,2023-01-31 02:46:59,Ranked,na
219,2023-01-31 04:15:13,8a3fba35-0347-4b44-9532-068143056771,Matchmaking,Loss,2023-01-31 03:43:44,Ranked,na
220,2023-01-31 04:57:12,52649a9c-d1ef-47c6-9737-ff68158588d8,Matchmaking,Win,2023-01-31 04:16:59,Ranked,na
221,2023-02-01 03:24:00,d9cb6c39-a1a8-4bf4-a18d-d6a9731a3dfe,ShootingRange,Loss,2023-02-01 03:14:04,Not Applicable,na
222,2023-02-01 03:36:10,15d359c4-7267-4b40-acb1-61b6a73d5b91,Matchmaking,Loss,2023-02-01 03:26:49,Deathmatch,na
223,2023-02-01 04:09:57,9b9f3392-9ea6-4640-a1f0-c1627c1c5ebe,Matchmaking,Loss,2023-02-01 03:37:18,Ranked,na
224,2023-02-01 04:49:21,243cd693-6027-41af-89e3-6f1efa107012,Matchmaking,Win,2023-02-01 04:11:52,Ranked,na
225,2023-02-01 05:37:55,da51daec-798d-4b57-a119-a5d780359477,Matchmaking,Loss,2023-02-01 04:57:08,Ranked,na
226,2023-02-01 06:30:08,2344cbda-1ab7-4341-b11f-306d12a86997,Matchmaking,Win,2023-02-01 05:51:35,Ranked,na
227,2023-02-02 02:02:50,90dba59d-ba94-4eda-beb9-6c5d368d011b,ShootingRange,Loss,2023-02-02 01:56:12,Not Applicable,na
228,2023-02-02 02:09:22,e471dced-95fa-4d1c-8813-3fc3023d9ae9,Matchmaking,Loss,2023-02-02 02:03:15,Deathmatch,na
229,2023-02-02 02:43:45,80021b51-438c-4751-af69-391b59292297,Matchmaking,Win,2023-02-02 02:12:36,Ranked,na
230,2023-02-02 03:26:46,852b7235-5c9b-40e7-ad01-750950948110,Matchmaking,Win,2023-02-02 02:48:34,Ranked,na
231,2023-02-02 04:02:00,780355c7-1144-4d3e-ad12-07b6cad9e3d4,Matchmaking,Loss,2023-02-02 03:39:00,Ranked,na
232,2023-02-02 04:35:17,96fe96fa-ac53-477a-a835-ed3a458d1657,Matchmaking,Loss,2023-02-02 04:08:39,Ranked,na
233,2023-02-02 05:14:01,62254be6-c6ca-46e6-a082-5facc05912c8,Matchmaking,Win,2023-02-02 04:38:14,Ranked,na
234,2023-02-02 05:43:54,43d9b1c5-2597-4568-8a4e-aa7a77365a1d,Matchmaking,Win,2023-02-02 05:17:56,Ranked,na
235,2023-02-02 06:22:04,95376313-fd87-42e9-af82-8e816d4bcba1,Matchmaking,Loss,2023-02-02 05:46:47,Ranked,na
236,2023-02-03 01:36:38,489a104c-6374-4fb3-ba75-bf7ae9ee0fef,ShootingRange,Loss,2023-02-03 01:26:48,Not Applicable,na
237,2023-02-03 01:44:29,50eb2c56-1015-41e6-96b5-fb57a6ac9c3b,Matchmaking,Loss,2023-02-03 01:37:14,Deathmatch,na
238,2023-02-03 02:23:49,e214ba8b-86a3-4875-b01c-e0fab8dc000f,Matchmaking,Loss,2023-02-03 01:45:52,Ranked,na
239,2023-02-03 03:21:41,f147ec27-7283-4dd5-8d76-8662545b95aa,Matchmaking,Loss,2023-02-03 03:00:48,Ranked,na
240,2023-02-03 03:58:20,db6ad3ea-f57e-47fa-9000-b99a2217ea2d,Matchmaking,Win,2023-02-03 03:29:17,Ranked,na
241,2023-02-03 06:37:04,b650961f-a680-4e4f-92ca-35365b0fa96a,Matchmaking,Loss,2023-02-03 06:04:56,Ranked,na
242,2023-02-03 06:55:39,c3c43cf5-73a9-4a22-9f21-9a1e935777d4,Matchmaking,Win,2023-02-03 06:43:45,Swiftplay,na
243,2023-02-04 06:25:17,9a2538da-0815-498d-a119-67052ec9162b,ShootingRange,Loss,2023-02-04 06:18:19,Not Applicable,na
244,2023-02-04 06:32:22,f3e246a9-72b3-45f7-9aac-539ed18b9e77,Matchmaking,Loss,2023-02-04 06:26:33,Deathmatch,na
245,2023-02-04 07:11:36,f81e0ce2-4f91-4ee0-8f10-73fe6f6abf32,Matchmaking,Win,2023-02-04 06:43:20,Ranked,na
246,2023-02-04 07:47:07,44905dcd-0e56-4978-a19f-5026fda76685,Matchmaking,Win,2023-02-04 07:16:55,Ranked,na
247,2023-02-04 23:20:13,4ee5d746-6c09-42c9-b7ce-b7dcbb8bdc69,ShootingRange,Loss,2023-02-04 23:07:56,Not Applicable,na
248,2023-02-04 23:29:18,a9477a76-8848-4656-8585-a53f65b3592c,Matchmaking,Loss,2023-02-04 23:20:43,Deathmatch,na
249,2023-02-04 23:38:15,a4d3fd3c-f8b6-4701-9c5f-69d1823c93f9,Matchmaking,Loss,2023-02-04 23:30:53,Deathmatch,na
250,2023-02-05 00:23:58,322c00a7-3807-4adf-93cc-11ac9b1076c3,Matchmaking,Win,2023-02-04 23:45:21,Ranked,na
251,2023-02-05 03:49:58,9dcf42dc-4685-4836-9cf4-5a64389ed7d4,Matchmaking,Win,2023-02-05 03:06:28,Ranked,na
252,2023-02-05 04:27:29,da2d91d4-acad-4ff4-983e-0a4c9fab4412,Matchmaking,Win,2023-02-05 03:54:03,Ranked,na
253,2023-02-05 05:01:08,ebeb6929-4ec0-4f53-bb82-ead7d0ecf88a,Matchmaking,Win,2023-02-05 04:37:39,Ranked,na
254,2023-02-05 21:04:37,cb235bc8-9d02-4ba7-9bf8-53552bcd154e,ShootingRange,Loss,2023-02-05 20:57:45,Not Applicable,na
255,2023-02-05 21:12:23,fb63ba48-4d5a-45a4-b3d2-e9d90c55bf08,Matchmaking,Loss,2023-02-05 21:05:27,Deathmatch,na
256,2023-02-05 21:20:29,080490e8-88d3-4387-90a5-97089085c6ce,Matchmaking,Loss,2023-02-05 21:12:46,Deathmatch,na
257,2023-02-05 21:30:34,d7099731-c3d0-4b51-9900-23e9f5b7d16f,Matchmaking,Loss,2023-02-05 21:21:10,Deathmatch,na
258,2023-02-05 22:19:31,74d8087d-02a8-4fbe-9c9d-c51d17fd80c8,Matchmaking,Win,2023-02-05 21:36:34,Ranked,na
259,2023-02-06 04:13:15,aa2c022f-6c37-4be0-8edd-b5e37384d4c2,Matchmaking,Loss,2023-02-06 03:35:35,Ranked,na
260,2023-02-06 04:54:02,64f6d4f0-3e6d-4d12-8381-6966fd93cbd6,Matchmaking,Loss,2023-02-06 04:16:34,Ranked,na
261,2023-02-06 22:15:28,eb507387-b8a2-4892-abde-76df0312a965,ShootingRange,Loss,2023-02-06 22:10:03,Not Applicable,na
262,2023-02-06 22:23:40,24292c30-9531-4058-b7ac-6e1d7b203651,Matchmaking,Loss,2023-02-06 22:15:49,Deathmatch,na
263,2023-02-06 23:06:52,df512889-a8f0-4ddf-8741-ae0917b56543,Matchmaking,Win,2023-02-06 22:28:56,Ranked,na
264,2023-02-06 23:48:27,0fa32011-65d8-44c5-8fad-d8d0f6b63388,Matchmaking,Win,2023-02-06 23:10:21,Ranked,na
265,2023-02-07 01:26:37,49c15b2c-ba26-408d-955a-475334c33f6b,Matchmaking,Loss,2023-02-07 01:20:11,Deathmatch,na
266,2023-02-07 01:35:52,617329d1-3785-48d1-8c97-f1bfa6f86b1c,Matchmaking,Loss,2023-02-07 01:28:20,Deathmatch,na
267,2023-02-07 02:13:27,f00e57d6-9bf7-4a7f-9e05-76a9a78e3c4f,Matchmaking,Win,2023-02-07 01:33:43,Ranked,na
268,2023-02-07 02:52:36,8eb9adb0-2aed-47ed-98b8-33edcda54b1a,Matchmaking,Win,2023-02-07 02:17:19,Ranked,na
269,2023-02-07 03:40:35,d3700612-8578-4593-bfee-5e3a8d782031,Matchmaking,Win,2023-02-07 03:02:54,Ranked,na
270,2023-02-07 04:06:02,565f3afd-7431-4530-ad0e-c0846b335e40,Matchmaking,Win,2023-02-07 03:43:27,Ranked,na
271,2023-02-07 21:41:00,b6f4a4b4-a41a-468f-8965-b126694137d9,ShootingRange,Loss,2023-02-07 21:31:59,Not Applicable,na
272,2023-02-07 21:49:44,8ecbe320-de4c-4682-af60-87ddf4c49d95,Matchmaking,Loss,2023-02-07 21:41:19,Deathmatch,na
273,2023-02-07 22:15:15,3182b7cf-8414-4ec0-b7a2-204264ea1314,Matchmaking,Win,2023-02-07 21:51:33,Ranked,na
274,2023-02-07 22:45:28,c42ff72c-7d12-45fe-a179-0cdecdf91d9d,Matchmaking,Loss,2023-02-07 22:20:07,Ranked,na
275,2023-02-08 03:25:07,58fd12b0-2bdf-4acf-96bb-771c54e8c358,Matchmaking,Loss,2023-02-08 02:45:45,Ranked,na
276,2023-02-08 03:57:38,45e86f87-a5e4-4cc5-b412-90c07d1756ce,Matchmaking,Loss,2023-02-08 03:29:46,Ranked,na
277,2023-02-09 03:10:37,04fb30fc-9fe0-4d95-ba68-5584657b3173,Matchmaking,Loss,2023-02-09 03:03:42,Deathmatch,na
278,2023-02-09 03:15:24,209884cd-978b-4e25-a4e3-59990a842525,Matchmaking,Win,2023-02-09 03:08:21,Deathmatch,na
279,2023-02-09 03:50:27,5d21f985-f967-4103-85bf-acd8fe922eae,Matchmaking,Win,2023-02-09 03:17:28,Ranked,na
280,2023-02-09 04:29:51,a231231a-1109-40c2-9a7c-94bd43153183,Matchmaking,Loss,2023-02-09 03:54:12,Ranked,na
281,2023-02-11 21:49:20,c67f7ae6-7221-4bac-b0ac-68f48c34d201,ShootingRange,Loss,2023-02-11 21:46:24,Not Applicable,na
282,2023-02-11 22:08:53,b74216eb-0cdb-4131-929b-26ef6a939802,ShootingRange,Loss,2023-02-11 22:04:22,Not Applicable,na
283,2023-02-11 22:09:15,f8fe9652-f5c8-4ee8-b6ed-77aed6bc0df9,Matchmaking,Loss,2023-02-11 22:02:15,Deathmatch,na
284,2023-02-11 22:17:37,b37d3436-0e01-4b8c-9cfb-3523c9b32b98,Matchmaking,Loss,2023-02-11 22:09:12,Deathmatch,na
285,2023-02-11 22:23:41,76681f43-0ad4-47a3-a71f-665a0cf39b7a,Matchmaking,Loss,2023-02-11 22:18:06,Deathmatch,na
286,2023-02-11 22:57:17,55fd2f3f-a973-4f77-91b9-369748b2d216,Matchmaking,Loss,2023-02-11 22:21:22,Ranked,na
287,2023-02-11 23:34:08,a0a87009-3aa5-473a-ad87-c24153d52606,Matchmaking,Win,2023-02-11 23:01:37,Ranked,na
288,2023-02-12 00:13:04,8fc9dd78-4aa5-423e-ba73-ee3b88dfaeb9,Matchmaking,Loss,2023-02-11 23:38:09,Ranked,na
289,2023-02-12 00:53:59,40672426-4358-44d0-add8-152e4863aea9,Matchmaking,Win,2023-02-12 00:17:07,Ranked,na
290,2023-02-12 01:27:17,165a39d5-4c92-48da-b830-56a5970adbef,Matchmaking,Win,2023-02-12 00:56:57,Ranked,na
291,2023-02-12 02:17:25,9fe3596f-bab7-47e5-b3fe-4e9aca25aa64,Matchmaking,Loss,2023-02-12 01:33:23,Ranked,na
292,2023-02-12 03:24:02,ab486db9-a859-4d01-8de0-1697d897bfd8,Matchmaking,Loss,2023-02-12 02:51:08,Ranked,na
293,2023-02-13 21:06:41,31215f3c-bb95-44c9-b081-0c7d8d047295,ShootingRange,Loss,2023-02-13 20:58:53,Not Applicable,na
294,2023-02-13 21:15:15,b8dbf7b6-1246-40aa-868e-5a06af37375e,Matchmaking,Loss,2023-02-13 21:07:21,Deathmatch,na
295,2023-02-13 21:24:38,9d02784a-a60d-4c55-9e96-7fc5028a5b17,Matchmaking,Loss,2023-02-13 21:15:46,Deathmatch,na
296,2023-02-13 21:50:40,754c683a-65f4-47dc-8e5b-8b3736cfb1bd,Matchmaking,Loss,2023-02-13 21:23:11,Ranked,na
297,2023-02-13 22:20:32,e5bc62b0-d8ad-41ef-826c-26c02fa195f3,Matchmaking,Loss,2023-02-13 21:53:33,Ranked,na
298,2023-02-13 23:03:49,134b176e-fd73-444c-b2ca-abd316d365b2,Matchmaking,Loss,2023-02-13 22:30:03,Ranked,na
299,2023-02-13 23:45:36,76881099-a2e3-4dc0-b3ba-cb6edabfe0d0,Matchmaking,Win,2023-02-13 23:07:02,Ranked,na
300,2023-02-14 04:43:57,550a32fe-275c-4150-aeb9-0fb64487c2a6,Matchmaking,Loss,2023-02-14 04:13:14,Ranked,na
301,2023-02-14 05:19:03,a9d48d5e-090d-406b-81cd-a026ed779b35,Matchmaking,Win,2023-02-14 04:50:03,Ranked,na
302,2023-02-14 23:00:34,fa008e31-baf1-45aa-a40e-e39f6fb5065d,ShootingRange,Loss,2023-02-14 22:50:47,Not Applicable,na
303,2023-02-14 23:10:36,c15917d4-7a3a-4b80-bca5-37443c5be25f,Matchmaking,Loss,2023-02-14 23:02:10,Deathmatch,na
304,2023-02-14 23:45:40,77f6be49-3d54-4b1a-a1aa-b1be5087ddd1,Matchmaking,Win,2023-02-14 23:16:22,Ranked,na
305,2023-02-15 00:27:07,1a6b5fe8-e6fb-4f7b-b9a1-670777fb51cf,Matchmaking,Loss,2023-02-14 23:51:56,Ranked,na
306,2023-02-15 04:01:16,79d26345-e63d-4a46-91c0-a6ddeb325ff6,Matchmaking,Win,2023-02-15 03:29:30,Ranked,na
307,2023-02-17 05:41:45,a3711193-44f3-4203-99b0-00f389915f74,Matchmaking,Win,2023-02-17 05:35:10,Spike Rush,na
308,2023-02-17 05:50:02,23af72d6-08f7-4efe-b6c2-e1c1ef8a811a,Matchmaking,Win,2023-02-17 05:43:45,Spike Rush,na
309,2023-02-17 21:34:44,92df118b-9f67-4b4f-8379-ae90b3f98c5b,ShootingRange,Loss,2023-02-17 21:27:24,Not Applicable,na
310,2023-02-17 21:41:21,d3aa0fb0-2d36-4f88-835a-db32a9338d2d,Matchmaking,Loss,2023-02-17 21:35:06,Deathmatch,na
311,2023-02-17 21:49:43,932731c8-0242-46b7-8f10-848bd8f1f496,Matchmaking,Loss,2023-02-17 21:41:56,Deathmatch,na
312,2023-02-17 22:27:37,093fc86d-d232-4790-9d13-8b879a7a10a8,Matchmaking,Loss,2023-02-17 21:51:53,Ranked,na
313,2023-02-17 23:09:03,3ed57d7f-b6e3-49f7-8e49-19730576f898,Matchmaking,Loss,2023-02-17 22:30:16,Ranked,na
314,2023-02-18 21:40:19,d88b88b4-e7c9-4fba-aec1-f658c0442b6e,Matchmaking,Loss,2023-02-18 21:30:40,Swiftplay,na
315,2023-02-18 21:59:03,e245da71-e797-40a0-87c4-cca31e5b6d8c,Matchmaking,Win,2023-02-18 21:48:54,Swiftplay,na
316,2023-02-19 02:22:52,de8c73ed-d5b8-417c-830c-ca2e5f88c871,ShootingRange,Loss,2023-02-19 02:12:16,Not Applicable,na
317,2023-02-19 02:31:17,57f901d2-a729-428e-8cf8-2e3770bdff65,Matchmaking,Loss,2023-02-19 02:23:19,Deathmatch,na
318,2023-02-19 02:50:50,750fb970-b6d2-47e9-90e0-0f25cd21a04a,Matchmaking,Win,2023-02-19 02:25:30,Ranked,na
319,2023-02-19 03:25:42,4e3c6145-3db6-4bc0-ab54-234ca714a564,Matchmaking,Loss,2023-02-19 02:55:20,Ranked,na
320,2023-02-19 04:03:54,cd4805c8-ad3d-4095-8f36-4b7fe03ac95b,Matchmaking,Loss,2023-02-19 03:29:36,Ranked,na
321,2023-02-19 22:25:34,70a77a1e-12db-462f-a9b3-25734c765156,Matchmaking,Win,2023-02-19 21:58:41,Unrated,na
322,2023-02-19 23:10:26,3c46401f-8ed8-44be-8102-dd0e217d45b5,Matchmaking,Win,2023-02-19 22:32:49,Unrated,na
323,2023-02-19 23:41:34,9043a243-28ab-4a0b-a3fd-813beb7a3b3c,Matchmaking,Loss,2023-02-19 23:12:32,Unrated,na
324,2023-02-20 04:20:21,b370884c-1e3a-409b-b036-6f7c453c1815,Matchmaking,Loss,2023-02-20 04:12:08,Deathmatch,na
325,2023-02-20 04:51:51,44b45fa7-32c5-433d-823b-9885cad73b2c,Matchmaking,Win,2023-02-20 04:21:56,Ranked,na
326,2023-02-20 05:35:55,1992b20f-0236-4a55-945f-5368e9bc1bbe,Matchmaking,Win,2023-02-20 04:55:25,Ranked,na
327,2023-02-20 06:35:38,bec25b7d-5d78-4da5-97f3-b0fceca54b77,Matchmaking,Win,2023-02-20 06:00:11,Ranked,na
328,2023-02-20 07:31:38,bdd01d7a-67ac-4124-b8c9-47e8141ed39a,Matchmaking,Win,2023-02-20 06:53:25,Ranked,na
329,2023-02-20 22:29:16,0c05f1f9-9bb5-4062-bbe0-d678c6a2c735,ShootingRange,Loss,2023-02-20 22:23:52,Not Applicable,na
330,2023-02-20 22:37:28,0371ff9c-8ea7-49dc-be78-d60606753b32,Matchmaking,Loss,2023-02-20 22:30:06,Deathmatch,na
331,2023-02-20 23:01:45,577bed63-8a80-45b6-9ebe-ae4b7a5b3219,Matchmaking,Win,2023-02-20 22:33:47,Ranked,na
332,2023-02-20 23:58:23,6d98f710-8c15-4d25-9724-db8927a76e79,Matchmaking,Loss,2023-02-20 23:08:16,Ranked,na
333,2023-02-21 03:58:55,b8a085f6-a7d3-4019-b134-ced2ada0fa2f,Matchmaking,Loss,2023-02-21 03:52:10,Deathmatch,na
334,2023-02-21 04:37:51,47cd9c7f-b5d7-499f-85c6-7af53e3f4d9a,Matchmaking,Win,2023-02-21 04:01:17,Ranked,na
335,2023-02-21 05:22:53,20b9960d-786d-4a6c-9509-c73ce4e35f36,Matchmaking,Win,2023-02-21 04:40:53,Ranked,na
336,2023-02-21 05:45:23,45893509-f016-47c0-a0f8-736b2c2465a0,Matchmaking,Win,2023-02-21 05:25:39,Ranked,na
337,2023-02-21 06:12:51,aa941872-e452-4c09-8204-2b0e73b8c237,Matchmaking,Loss,2023-02-21 05:49:39,Ranked,na
338,2023-02-21 06:53:24,056ba746-34ca-417b-9b5f-c44c8e713195,Matchmaking,Loss,2023-02-21 06:19:09,Ranked,na
339,2023-02-22 02:53:45,28cda430-b8ec-4100-ae5b-2351e025b281,ShootingRange,Loss,2023-02-22 02:48:15,Not Applicable,na
340,2023-02-22 03:03:35,74d4c121-3ed8-4ff6-af97-c8187e49d989,Matchmaking,Loss,2023-02-22 02:53:58,Deathmatch,na
341,2023-02-22 03:36:47,46de8f0e-5c2f-4d25-8ca2-f1f93c2010c0,Matchmaking,Win,2023-02-22 03:05:12,Ranked,na
342,2023-02-22 05:21:16,d9d3724c-c2a4-40a9-aacb-83bc119cdbf3,Matchmaking,Win,2023-02-22 05:11:19,Swiftplay,na
343,2023-02-22 05:38:09,dc1f9a52-5865-4f16-a081-31d9f2d8c6c1,Matchmaking,Win,2023-02-22 05:23:38,Swiftplay,na
344,2023-02-22 19:04:26,1c894631-5d54-4f17-9e47-298a00d426a9,ShootingRange,Loss,2023-02-22 18:59:40,Not Applicable,na
345,2023-02-22 19:12:28,6c98a525-5f61-4d85-a72a-bbbe0e92313b,Matchmaking,Loss,2023-02-22 19:04:51,Deathmatch,na
346,2023-02-22 19:43:39,6262be81-9aef-423d-8622-75e16f35cf57,Matchmaking,Loss,2023-02-22 19:15:13,Ranked,na
347,2023-02-24 21:40:57,c12e7756-00a7-47ca-8b64-d5ead07449ea,ShootingRange,Loss,2023-02-24 21:37:37,Not Applicable,na
348,2023-02-24 21:51:47,0a9bef03-2d87-4a80-ad00-626b9f621e89,Matchmaking,Loss,2023-02-24 21:44:10,Deathmatch,na
349,2023-02-24 22:22:17,45da117c-9328-4cce-a92b-c59e43d0c879,Matchmaking,Win,2023-02-24 21:55:55,Ranked,na
350,2023-02-24 22:53:23,afdb9dcb-ccbd-4eca-b768-fa93c23270c0,Matchmaking,Loss,2023-02-24 22:25:23,Ranked,na
351,2023-02-25 07:30:10,e593e92a-f852-400a-b9d4-b2f6bb5a388a,Matchmaking,Loss,2023-02-25 07:23:06,Deathmatch,na
352,2023-02-25 07:47:38,3156bb14-7143-48ab-806c-7dc1b2094dce,Matchmaking,Loss,2023-02-25 07:28:28,Ranked,na
353,2023-02-26 20:11:55,a6a51598-af16-40b9-9744-7d7aae30f601,ShootingRange,Loss,2023-02-26 20:05:00,Not Applicable,na
354,2023-02-26 20:18:15,7a66fd5e-c1bb-4255-b257-b271023e6b17,Matchmaking,Loss,2023-02-26 20:12:16,Deathmatch,na
355,2023-02-26 20:26:55,60881d1e-c7da-4bdf-97d7-20f482ab3e47,Matchmaking,Loss,2023-02-26 20:19:12,Deathmatch,na
356,2023-02-26 20:38:16,3c8385d4-ea92-4bf8-bd10-22b1e85f1d15,Matchmaking,Loss,2023-02-26 20:29:57,Deathmatch,na
357,2023-02-26 21:06:13,50719c0c-5272-4267-9172-733e7a4eeb78,Matchmaking,Win,2023-02-26 20:31:25,Ranked,na
358,2023-02-26 21:42:02,ec047c9b-6db6-4c04-b90b-3f979504ae9d,Matchmaking,Win,2023-02-26 21:09:22,Ranked,na
359,2023-02-26 22:09:53,8d184510-6508-4fa6-ae54-2788fafa8315,Matchmaking,Win,2023-02-26 21:51:58,Ranked,na
360,2023-02-26 22:40:24,595aab27-7e40-413d-a7a0-4130e53f7559,ShootingRange,Loss,2023-02-26 22:30:11,Not Applicable,na
361,2023-02-26 22:47:21,59f0b0c8-65f5-4485-8cd1-625794b1580e,Matchmaking,Loss,2023-02-26 22:41:21,Deathmatch,na
362,2023-02-26 22:51:34,999e3da8-645a-4ab7-90a1-ea35976e4a92,ShootingRange,Loss,2023-02-26 22:44:31,Not Applicable,na
363,2023-02-26 22:58:30,2e632378-c211-493c-b902-21341d67bbf1,Matchmaking,Loss,2023-02-26 22:52:12,Deathmatch,na
364,2023-02-27 03:58:40,b767c661-a1fe-4b5a-83fd-b5a0ee30d61e,Matchmaking,Loss,2023-02-27 03:52:03,Deathmatch,na
365,2023-02-27 04:00:11,d290b68c-5fb9-413b-9e08-1f3fbf805e4f,ShootingRange,Loss,2023-02-27 03:56:11,Not Applicable,na
366,2023-02-27 04:07:00,85bf27d3-e44e-471f-8529-56ae1f4340e5,Matchmaking,Loss,2023-02-27 04:00:45,Deathmatch,na
367,2023-02-27 04:43:46,73455526-4e2e-43b3-9fdf-449ffed54192,Matchmaking,Loss,2023-02-27 04:09:13,Ranked,na
368,2023-02-27 21:50:12,6278883a-a2af-420d-a791-6fb137162533,ShootingRange,Loss,2023-02-27 21:38:30,Not Applicable,na
369,2023-02-27 21:58:30,c3faee54-2ef6-42b0-87c3-055c22977d67,Matchmaking,Loss,2023-02-27 21:51:13,Deathmatch,na
370,2023-02-27 22:36:27,6ee92889-29bc-4ea3-ac7b-1e626b3dfb97,Matchmaking,Win,2023-02-27 22:00:53,Ranked,na
371,2023-02-27 23:10:29,58542568-69ea-4f8d-a8cc-7f3f80252f21,Matchmaking,Win,2023-02-27 22:39:22,Ranked,na
372,2023-02-28 21:29:26,9fb1f7bc-9d03-4c16-ba3e-e91859b12040,ShootingRange,Loss,2023-02-28 21:23:55,Not Applicable,na
373,2023-03-02 03:48:25,1d4381f5-9407-425e-942f-8c8fcc2dc058,ShootingRange,Loss,2023-03-02 03:44:09,Not Applicable,na
374,2023-03-02 04:00:27,687b58b2-0783-48aa-aaa3-865027a45319,ShootingRange,Loss,2023-03-02 03:57:46,Not Applicable,na
375,2023-03-02 04:15:52,807aadbf-4a54-4b9c-94f9-239da1d1cdcb,Matchmaking,Win,2023-03-02 04:01:02,Swiftplay,na
376,2023-03-05 03:09:56,819ef415-ef16-4dd5-bda6-213f20ba8789,ShootingRange,Loss,2023-03-05 03:08:01,Not Applicable,na
377,2023-03-08 23:33:51,c4eb454a-29fe-4f14-bffc-afb0207e53d9,ShootingRange,Loss,2023-03-08 23:31:08,Not Applicable,na
378,2022-01-01 02:22:17,77689f43-c461-4522-bbbd-c6cadd14fcd6,Matchmaking,Loss,2022-01-01 01:56:09,Unrated,na
