name,stattrak,weapon,skin,condition,sell_price,sell_listings,url,is_key,is_case,type,prices,items,collection,is_package
SSG 08 | Dark Water (Minimal Wear),FALSE,SSG 08,Dark Water,Minimal Wear,1.24,119,https://steamcommunity.com/market/listings/730/SSG%2008%20%7C%20Dark%20Water%20%28Minimal%20Wear%29,FALSE,FALSE,Mil-Spec Grade Sniper Rifle,"             date  price  volume
0     Jul 11 2014  0.716     675
1     Jul 12 2014  0.333     699
2     Jul 13 2014  0.277     651
3     Jul 14 2014  0.221     605
4     Jul 15 2014  0.202     717
...           ...    ...     ...
2927  Mar 10 2021  1.909       2
2928  Mar 10 2021  1.203       1
2929  Mar 10 2021  1.238       1
2930  Mar 10 2021  1.360       3
2931  Mar 10 2021  1.237       1

[2932 rows x 3 columns]",[],The eSports 2014 Summer Collection,
M4A1-S | VariCamo (Field-Tested),FALSE,M4A1-S,VariCamo,Field-Tested,1.24,390,https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20VariCamo%20%28Field-Tested%29,FALSE,FALSE,Mil-Spec Grade Rifle,"             date  price  volume
0     Nov 28 2013  9.189      12
1     Nov 29 2013  5.197      25
2     Nov 30 2013  3.732      31
3     Dec 01 2013  2.913      35
4     Dec 02 2013  2.572      25
...           ...    ...     ...
3297  Mar 10 2021  1.241      55
3298  Mar 10 2021  1.351      28
3299  Mar 10 2021  1.292      13
3300  Mar 10 2021  1.243      13
3301  Mar 10 2021  1.236       9

[3302 rows x 3 columns]",[],The Dust 2 Collection,
StatTrak™ Sawed-Off | Apocalypto (Battle-Scarred),TRUE,Sawed-Off,Apocalypto,Battle-Scarred,1.24,85,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Sawed-Off%20%7C%20Apocalypto%20%28Battle-Scarred%29,FALSE,FALSE,Restricted Shotgun,"            date  price  volume
0    Apr 01 2020  5.767      10
1    Apr 02 2020  3.975      26
2    Apr 03 2020  4.095      35
3    Apr 04 2020  4.224      18
4    Apr 05 2020  3.765      29
..           ...    ...     ...
697  Mar 09 2021  1.110       1
698  Mar 09 2021  1.036       2
699  Mar 10 2021  1.190       7
700  Mar 10 2021  1.240       3
701  Mar 10 2021  1.225       1

[702 rows x 3 columns]",[],The Prisma 2 Collection,
StatTrak™ PP-Bizon | Osiris (Battle-Scarred),TRUE,PP-Bizon,Osiris,Battle-Scarred,1.24,17,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20PP-Bizon%20%7C%20Osiris%20%28Battle-Scarred%29,FALSE,FALSE,Restricted SMG,"             date  price  volume
0     Jul 02 2014  3.045       2
1     Jul 04 2014  2.639       5
2     Jul 05 2014  2.757       5
3     Jul 06 2014  2.850       1
4     Jul 07 2014  2.341       3
...           ...    ...     ...
2048  Mar 08 2021  1.287       1
2049  Mar 08 2021  1.239       1
2050  Mar 08 2021  1.120       1
2051  Mar 09 2021  1.299       2
2052  Mar 09 2021  1.050       1

[2053 rows x 3 columns]",[],The Breakout Collection,
CZ75-Auto | Pole Position (Factory New),FALSE,CZ75-Auto,Pole Position,Factory New,1.24,175,https://steamcommunity.com/market/listings/730/CZ75-Auto%20%7C%20Pole%20Position%20%28Factory%20New%29,FALSE,FALSE,Restricted Pistol,"             date  price  volume
0     Apr 16 2015  5.772     285
1     Apr 17 2015  4.236     337
2     Apr 18 2015  3.122     372
3     Apr 19 2015  2.703     293
4     Apr 20 2015  2.432     293
...           ...    ...     ...
2691  Mar 10 2021  1.134       2
2692  Mar 10 2021  0.990       6
2693  Mar 10 2021  1.249       1
2694  Mar 10 2021  1.254       3
2695  Mar 10 2021  1.074       1

[2696 rows x 3 columns]",[],The Chroma 2 Collection,
StatTrak™ PP-Bizon | Embargo (Battle-Scarred),TRUE,PP-Bizon,Embargo,Battle-Scarred,1.24,31,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20PP-Bizon%20%7C%20Embargo%20%28Battle-Scarred%29,FALSE,FALSE,Restricted SMG,"            date  price  volume
0    Nov 19 2019  0.774      74
1    Nov 20 2019  0.904      38
2    Nov 21 2019  0.849      47
3    Nov 22 2019  0.849      49
4    Nov 23 2019  0.779      48
..           ...    ...     ...
595  Mar 09 2021  1.120       1
596  Mar 09 2021  1.350       1
597  Mar 09 2021  2.047       1
598  Mar 10 2021  1.110       1
599  Mar 10 2021  0.958       1

[600 rows x 3 columns]",[],The Shattered Web Collection,
SSG 08 | Sand Dune (Battle-Scarred),FALSE,SSG 08,Sand Dune,Battle-Scarred,1.26,42,https://steamcommunity.com/market/listings/730/SSG%2008%20%7C%20Sand%20Dune%20%28Battle-Scarred%29,FALSE,FALSE,Consumer Grade Sniper Rifle,"             date  price  volume
0     Jul 02 2014  0.031     122
1     Jul 03 2014  0.030     113
2     Jul 04 2014  0.037      91
3     Jul 05 2014  0.030     113
4     Jul 06 2014  0.030     119
...           ...    ...     ...
2219  Mar 08 2021  0.820       1
2220  Mar 08 2021  1.160       1
2221  Mar 09 2021  1.151       1
2222  Mar 09 2021  1.160       1
2223  Mar 10 2021  1.159       1

[2224 rows x 3 columns]",[],The Baggage Collection,
Nova | Moon in Libra (Field-Tested),FALSE,Nova,Moon in Libra,Field-Tested,1.26,37,https://steamcommunity.com/market/listings/730/Nova%20%7C%20Moon%20in%20Libra%20%28Field-Tested%29,FALSE,FALSE,Consumer Grade Shotgun,"             date  price  volume
0     May 27 2015  0.277    1653
1     May 28 2015  0.286    1471
2     May 29 2015  0.399     950
3     May 30 2015  0.433     674
4     May 31 2015  0.532     450
...           ...    ...     ...
2358  Mar 10 2021  1.180       1
2359  Mar 10 2021  1.184       2
2360  Mar 10 2021  1.000       1
2361  Mar 10 2021  1.120       1
2362  Mar 10 2021  1.247       2

[2363 rows x 3 columns]",[],The Gods and Monsters Collection,
P250 | Supernova (Well-Worn),FALSE,P250,Supernova,Well-Worn,1.26,80,https://steamcommunity.com/market/listings/730/P250%20%7C%20Supernova%20%28Well-Worn%29,FALSE,FALSE,Restricted Pistol,"             date  price  volume
0     Jul 02 2014  2.556      20
1     Jul 03 2014  1.954      15
2     Jul 04 2014  1.789      12
3     Jul 05 2014  1.842      13
4     Jul 06 2014  2.244      21
...           ...    ...     ...
2804  Mar 10 2021  1.149       1
2805  Mar 10 2021  1.280       1
2806  Mar 10 2021  1.279       1
2807  Mar 10 2021  1.237       1
2808  Mar 10 2021  1.223       1

[2809 rows x 3 columns]",[],The Breakout Collection,
P250 | Wingshot (Battle-Scarred),FALSE,P250,Wingshot,Battle-Scarred,1.26,129,https://steamcommunity.com/market/listings/730/P250%20%7C%20Wingshot%20%28Battle-Scarred%29,FALSE,FALSE,Restricted Pistol,"             date  price  volume
0     Sep 18 2015  4.297     421
1     Sep 19 2015  3.129     454
2     Sep 20 2015  2.346     445
3     Sep 21 2015  2.101     372
4     Sep 22 2015  1.975     349
...           ...    ...     ...
2573  Mar 10 2021  1.256       5
2574  Mar 10 2021  1.217       1
2575  Mar 10 2021  1.222       3
2576  Mar 10 2021  1.193       6
2577  Mar 10 2021  1.273       7

[2578 rows x 3 columns]",[],The Shadow Collection,
PP-Bizon | Blue Streak (Field-Tested),FALSE,PP-Bizon,Blue Streak,Field-Tested,1.26,80,https://steamcommunity.com/market/listings/730/PP-Bizon%20%7C%20Blue%20Streak%20%28Field-Tested%29,FALSE,FALSE,Restricted SMG,"             date  price  volume
0     Jul 11 2014  1.928     315
1     Jul 12 2014  1.132     365
2     Jul 13 2014  0.894     374
3     Jul 14 2014  0.828     357
4     Jul 15 2014  0.765     404
...           ...    ...     ...
2781  Mar 09 2021  1.242       2
2782  Mar 09 2021  1.186       1
2783  Mar 10 2021  1.321       1
2784  Mar 10 2021  1.223       1
2785  Mar 10 2021  0.964       2

[2786 rows x 3 columns]",[],The eSports 2014 Summer Collection,
Dual Berettas | Moon in Libra (Field-Tested),FALSE,Dual Berettas,Moon in Libra,Field-Tested,1.26,50,https://steamcommunity.com/market/listings/730/Dual%20Berettas%20%7C%20Moon%20in%20Libra%20%28Field-Tested%29,FALSE,FALSE,Consumer Grade Pistol,"             date  price  volume
0     May 27 2015  0.285    1573
1     May 28 2015  0.278    1488
2     May 29 2015  0.373     877
3     May 30 2015  0.445     663
4     May 31 2015  0.526     479
...           ...    ...     ...
2372  Mar 10 2021  1.090       1
2373  Mar 10 2021  0.970       2
2374  Mar 10 2021  1.071       1
2375  Mar 10 2021  1.244       1
2376  Mar 10 2021  1.244       5

[2377 rows x 3 columns]",[],The Gods and Monsters Collection,
XM1014 | Teclu Burner (Battle-Scarred),FALSE,XM1014,Teclu Burner,Battle-Scarred,1.26,63,https://steamcommunity.com/market/listings/730/XM1014%20%7C%20Teclu%20Burner%20%28Battle-Scarred%29,FALSE,FALSE,Restricted Shotgun,"             date  price  volume
0     Dec 09 2015  1.974     139
1     Dec 10 2015  1.455     116
2     Dec 11 2015  1.428     118
3     Dec 12 2015  1.173     150
4     Dec 13 2015  1.141     127
...           ...    ...     ...
2152  Mar 09 2021  1.127       1
2153  Mar 09 2021  1.162       3
2154  Mar 09 2021  1.203       1
2155  Mar 10 2021  1.193       3
2156  Mar 10 2021  0.710       1

[2157 rows x 3 columns]",[],The Revolver Case Collection,
P250 | Supernova (Factory New),FALSE,P250,Supernova,Factory New,1.26,155,https://steamcommunity.com/market/listings/730/P250%20%7C%20Supernova%20%28Factory%20New%29,FALSE,FALSE,Restricted Pistol,"             date  price  volume
0     Jul 02 2014  3.775     430
1     Jul 03 2014  3.225     389
2     Jul 04 2014  3.584     258
3     Jul 05 2014  3.788     223
4     Jul 06 2014  3.705     205
...           ...    ...     ...
3071  Mar 10 2021  1.332       6
3072  Mar 10 2021  1.150       1
3073  Mar 10 2021  1.189       1
3074  Mar 10 2021  1.185       6
3075  Mar 10 2021  1.288       5

[3076 rows x 3 columns]",[],The Breakout Collection,
StatTrak™ MAG-7 | Firestarter (Minimal Wear),TRUE,MAG-7,Firestarter,Minimal Wear,1.27,97,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MAG-7%20%7C%20Firestarter%20%28Minimal%20Wear%29,FALSE,FALSE,Mil-Spec Grade Shotgun,"             date  price  volume
0     Nov 12 2014  0.520     487
1     Nov 13 2014  0.378     431
2     Nov 14 2014  0.373     297
3     Nov 15 2014  0.297     345
4     Nov 16 2014  0.249     322
...           ...    ...     ...
2522  Mar 09 2021  1.215       2
2523  Mar 09 2021  1.070       1
2524  Mar 10 2021  1.276       1
2525  Mar 10 2021  1.239       1
2526  Mar 10 2021  1.263       2

[2527 rows x 3 columns]",[],The Vanguard Collection,
UMP-45 | Exposure (Factory New),FALSE,UMP-45,Exposure,Factory New,1.27,214,https://steamcommunity.com/market/listings/730/UMP-45%20%7C%20Exposure%20%28Factory%20New%29,FALSE,FALSE,Restricted SMG,"             date  price  volume
0     Sep 15 2017  7.255     154
1     Sep 16 2017  5.578     154
2     Sep 17 2017  4.416     153
3     Sep 18 2017  4.493      92
4     Sep 19 2017  4.937     111
...           ...    ...     ...
1903  Mar 10 2021  1.152       1
1904  Mar 10 2021  1.260      20
1905  Mar 10 2021  1.224       3
1906  Mar 10 2021  1.175      10
1907  Mar 10 2021  1.232       6

[1908 rows x 3 columns]",[],The Spectrum 2 Collection,
SSG 08 | Acid Fade (Factory New),FALSE,SSG 08,Acid Fade,Factory New,1.27,1034,https://steamcommunity.com/market/listings/730/SSG%2008%20%7C%20Acid%20Fade%20%28Factory%20New%29,FALSE,FALSE,Mil-Spec Grade Sniper Rifle,"             date  price  volume
0     Nov 28 2013  6.783      39
1     Nov 29 2013  4.839      60
2     Nov 30 2013  3.888      74
3     Dec 01 2013  3.246      75
4     Dec 02 2013  2.636      74
...           ...    ...     ...
3298  Mar 10 2021  1.286      16
3299  Mar 10 2021  1.280      23
3300  Mar 10 2021  1.270      12
3301  Mar 10 2021  1.270      21
3302  Mar 10 2021  1.270      33

[3303 rows x 3 columns]",[],The Safehouse Collection,
P250 | Franklin (Field-Tested),FALSE,P250,Franklin,Field-Tested,1.27,261,https://steamcommunity.com/market/listings/730/P250%20%7C%20Franklin%20%28Field-Tested%29,FALSE,FALSE,Classified Pistol,"             date   price  volume
0     May 02 2014  13.262      58
1     May 03 2014   8.521      71
2     May 04 2014   6.892      81
3     May 05 2014   6.817      56
4     May 06 2014   5.096      66
...           ...     ...     ...
3140  Mar 10 2021   1.330      10
3141  Mar 10 2021   1.357       1
3142  Mar 10 2021   1.321      16
3143  Mar 10 2021   1.320      11
3144  Mar 10 2021   1.230      13

[3145 rows x 3 columns]",[],The Bank Collection,
AUG | Daedalus (Minimal Wear),FALSE,AUG,Daedalus,Minimal Wear,1.3,40,https://steamcommunity.com/market/listings/730/AUG%20%7C%20Daedalus%20%28Minimal%20Wear%29,FALSE,FALSE,Consumer Grade Rifle,"             date  price  volume
0     May 27 2015  0.373    1001
1     May 28 2015  0.336     913
2     May 29 2015  0.487     608
3     May 30 2015  0.572     396
4     May 31 2015  0.681     330
...           ...    ...     ...
2313  Mar 09 2021  1.240       1
2314  Mar 09 2021  1.309       4
2315  Mar 09 2021  1.100       1
2316  Mar 10 2021  1.300       1
2317  Mar 10 2021  1.290       1

[2318 rows x 3 columns]",[],The Gods and Monsters Collection,
Dual Berettas | Moon in Libra (Minimal Wear),FALSE,Dual Berettas,Moon in Libra,Minimal Wear,1.3,53,https://steamcommunity.com/market/listings/730/Dual%20Berettas%20%7C%20Moon%20in%20Libra%20%28Minimal%20Wear%29,FALSE,FALSE,Consumer Grade Pistol,"             date  price  volume
0     May 27 2015  0.459     888
1     May 28 2015  0.359     828
2     May 29 2015  0.496     519
3     May 30 2015  0.588     402
4     May 31 2015  0.751     303
...           ...    ...     ...
2338  Mar 09 2021  1.030       1
2339  Mar 09 2021  1.177       4
2340  Mar 09 2021  1.261       2
2341  Mar 10 2021  1.308       1
2342  Mar 10 2021  1.320       3

[2343 rows x 3 columns]",[],The Gods and Monsters Collection,
FAMAS | Sergeant (Battle-Scarred),FALSE,FAMAS,Sergeant,Battle-Scarred,1.3,85,https://steamcommunity.com/market/listings/730/FAMAS%20%7C%20Sergeant%20%28Battle-Scarred%29,FALSE,FALSE,Restricted Rifle,"             date  price  volume
0     Feb 21 2014  1.989     261
1     Feb 22 2014  1.925     248
2     Feb 23 2014  1.933     210
3     Feb 24 2014  2.146     149
4     Feb 25 2014  2.233     108
...           ...    ...     ...
3111  Mar 10 2021  1.270       1
3112  Mar 10 2021  1.237       4
3113  Mar 10 2021  1.155       2
3114  Mar 10 2021  1.210       1
3115  Mar 10 2021  1.289       3

[3116 rows x 3 columns]",[],The Phoenix Collection,
StatTrak™ SCAR-20 | Grotto (Factory New),TRUE,SCAR-20,Grotto,Factory New,1.3,108,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SCAR-20%20%7C%20Grotto%20%28Factory%20New%29,FALSE,FALSE,Mil-Spec Grade Sniper Rifle,"             date  price  volume
0     Jan 09 2015  7.404     138
1     Jan 10 2015  4.072     186
2     Jan 11 2015  2.716     174
3     Jan 12 2015  2.476     156
4     Jan 13 2015  2.705     130
...           ...    ...     ...
2605  Mar 10 2021  1.170       1
2606  Mar 10 2021  2.525       1
2607  Mar 10 2021  1.310       1
2608  Mar 10 2021  1.190       1
2609  Mar 10 2021  1.290       1

[2610 rows x 3 columns]",[],The Chroma Collection,
Souvenir PP-Bizon | Irradiated Alert (Minimal Wear),FALSE,Souvenir PP-Bizon,Irradiated Alert,Minimal Wear,1.3,49,https://steamcommunity.com/market/listings/730/Souvenir%20PP-Bizon%20%7C%20Irradiated%20Alert%20%28Minimal%20Wear%29,FALSE,FALSE,Souvenir Consumer Grade SMG,"             date  price  volume
0     Aug 14 2014  1.110       1
1     Aug 15 2014  1.687       2
2     Aug 16 2014  0.874      20
3     Aug 17 2014  0.586      22
4     Aug 18 2014  0.774      13
...           ...    ...     ...
2424  Mar 09 2021  1.230       3
2425  Mar 09 2021  1.219       1
2426  Mar 10 2021  1.290       1
2427  Mar 10 2021  1.050       1
2428  Mar 10 2021  1.300       1

[2429 rows x 3 columns]",[],The Nuke Collection,
StatTrak™ CZ75-Auto | Distressed (Factory New),TRUE,CZ75-Auto,Distressed,Factory New,1.3,87,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20CZ75-Auto%20%7C%20Distressed%20%28Factory%20New%29,FALSE,FALSE,Mil-Spec Grade Pistol,"            date  price  volume
0    Apr 01 2020  6.203      24
1    Apr 02 2020  6.760      15
2    Apr 03 2020  6.017      11
3    Apr 04 2020  5.293      23
4    Apr 05 2020  4.845      11
..           ...    ...     ...
586  Mar 09 2021  1.306       1
587  Mar 10 2021  1.748       1
588  Mar 10 2021  1.300       1
589  Mar 10 2021  1.161       1
590  Mar 10 2021  1.304       1

[591 rows x 3 columns]",[],The Prisma 2 Collection,
StatTrak™ Five-SeveN | Buddy (Field-Tested),TRUE,Five-SeveN,Buddy,Field-Tested,1.3,44,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Five-SeveN%20%7C%20Buddy%20%28Field-Tested%29,FALSE,FALSE,Restricted Pistol,"            date  price  volume
0    Oct 18 2019  2.568      19
1    Oct 19 2019  2.316     176
2    Oct 20 2019  1.858     163
3    Oct 21 2019  1.546     137
4    Oct 22 2019  1.582     119
..           ...    ...     ...
975  Mar 10 2021  1.314       2
976  Mar 10 2021  1.178       1
977  Mar 10 2021  1.094       1
978  Mar 10 2021  1.172       2
979  Mar 10 2021  1.174       4

[980 rows x 3 columns]",[],The CS20 Collection,
StatTrak™ SCAR-20 | Enforcer (Battle-Scarred),TRUE,SCAR-20,Enforcer,Battle-Scarred,1.3,71,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SCAR-20%20%7C%20Enforcer%20%28Battle-Scarred%29,FALSE,FALSE,Restricted Sniper Rifle,"            date  price  volume
0    Apr 01 2020  4.491      31
1    Apr 02 2020  3.856      28
2    Apr 03 2020  3.938      32
3    Apr 04 2020  3.998      32
4    Apr 05 2020  3.440      12
..           ...    ...     ...
732  Mar 10 2021  1.171       2
733  Mar 10 2021  1.202       1
734  Mar 10 2021  1.253       1
735  Mar 10 2021  1.139       2
736  Mar 10 2021  1.168       2

[737 rows x 3 columns]",[],The Prisma 2 Collection,
Sawed-Off | Mosaico (Battle-Scarred),FALSE,Sawed-Off,Mosaico,Battle-Scarred,1.3,21,https://steamcommunity.com/market/listings/730/Sawed-Off%20%7C%20Mosaico%20%28Battle-Scarred%29,FALSE,FALSE,Industrial Grade Shotgun,"             date  price  volume
0     Sep 20 2013  6.239       3
1     Sep 21 2013  0.499      11
2     Sep 22 2013  0.380      20
3     Sep 23 2013  0.398       6
4     Sep 24 2013  0.267      14
...           ...    ...     ...
1347  Feb 08 2021  1.077       1
1348  Feb 19 2021  1.292       1
1349  Feb 27 2021  1.139       1
1350  Feb 28 2021  1.300       1
1351  Mar 09 2021  1.269       1

[1352 rows x 3 columns]",[],The Alpha Collection,
StatTrak™ Dual Berettas | Panther (Well-Worn),TRUE,Dual Berettas,Panther,Well-Worn,1.31,33,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Dual%20Berettas%20%7C%20Panther%20%28Well-Worn%29,FALSE,FALSE,Mil-Spec Grade Pistol,"             date  price  volume
0     Feb 13 2014  3.898       2
1     Feb 14 2014  3.522       3
2     Feb 15 2014  2.380       5
3     Feb 16 2014  1.916      11
4     Feb 17 2014  1.358       8
...           ...    ...     ...
2105  Mar 06 2021  1.146       1
2106  Mar 07 2021  1.207       1
2107  Mar 07 2021  1.193       1
2108  Mar 08 2021  1.090       1
2109  Mar 10 2021  1.088       1

[2110 rows x 3 columns]",[],The Arms Deal 3 Collection,
StatTrak™ Nova | Plume (Minimal Wear),TRUE,Nova,Plume,Minimal Wear,1.31,15,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Nova%20%7C%20Plume%20%28Minimal%20Wear%29,FALSE,FALSE,Mil-Spec Grade Shotgun,"            date  price  volume
0    Nov 19 2019  0.561     314
1    Nov 20 2019  0.632     208
2    Nov 21 2019  0.732     146
3    Nov 22 2019  0.714     126
4    Nov 23 2019  0.747     123
..           ...    ...     ...
678  Mar 09 2021  1.311       1
679  Mar 09 2021  1.223       1
680  Mar 09 2021  1.282       1
681  Mar 10 2021  1.090       1
682  Mar 10 2021  1.200       2

[683 rows x 3 columns]",[],The Shattered Web Collection,
MP7 | Scorched (Factory New),FALSE,MP7,Scorched,Factory New,1.31,44,https://steamcommunity.com/market/listings/730/MP7%20%7C%20Scorched%20%28Factory%20New%29,FALSE,FALSE,Consumer Grade SMG,"            date  price  volume
0    Nov 19 2019  0.183      27
1    Nov 20 2019  0.168      29
2    Nov 21 2019  0.188      48
3    Nov 22 2019  0.222      27
4    Nov 23 2019  0.231      27
..           ...    ...     ...
458  Mar 10 2021  1.310       2
459  Mar 10 2021  1.230       1
460  Mar 10 2021  1.310       1
461  Mar 10 2021  1.290       1
462  Mar 10 2021  1.290       1

[463 rows x 3 columns]",[],The Norse Collection,
