,DATE,STATION,NAME,"Weekday (Sunday is 1, Saturday is 7)",PRCP,TAVG,TMAX,TMIN,incident_num,TIME,district,shooting_type_v2,victim_gender,victim_race,victim_ethnicity_NIBRS,multi_victim
3127,12/2/2021,USW00014739,"BOSTON, MA US",5,0.02,46,60,36,NA,NA,NA,NA,NA,NA,NA,NA
3128,12/3/2021,USW00014739,"BOSTON, MA US",6,0,44,45,33,212088535,23:49:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
3129,12/4/2021,USW00014739,"BOSTON, MA US",7,0,35,42,28,NA,NA,NA,NA,NA,NA,NA,NA
3130,12/5/2021,USW00014739,"BOSTON, MA US",1,0,41,47,38,NA,NA,NA,NA,NA,NA,NA,NA
3131,12/6/2021,USW00014739,"BOSTON, MA US",2,0.25,49,62,42,NA,NA,NA,NA,NA,NA,NA,NA
3132,12/7/2021,USW00014739,"BOSTON, MA US",3,0,44,45,34,NA,NA,NA,NA,NA,NA,NA,NA
3133,12/8/2021,USW00014739,"BOSTON, MA US",4,0,35,37,28,NA,NA,NA,NA,NA,NA,NA,NA
3134,12/9/2021,USW00014739,"BOSTON, MA US",5,0.01,31,38,26,NA,NA,NA,NA,NA,NA,NA,NA
3135,12/10/2021,USW00014739,"BOSTON, MA US",6,0,35,44,28,NA,NA,NA,NA,NA,NA,NA,NA
3136,12/11/2021,USW00014739,"BOSTON, MA US",7,0.25,43,64,35,NA,NA,NA,NA,NA,NA,NA,NA
3137,12/12/2021,USW00014739,"BOSTON, MA US",1,0.04,50,62,38,NA,NA,NA,NA,NA,NA,NA,NA
3138,12/13/2021,USW00014739,"BOSTON, MA US",2,0,43,52,37,NA,NA,NA,NA,NA,NA,NA,NA
3139,12/14/2021,USW00014739,"BOSTON, MA US",3,0,46,51,35,NA,NA,NA,NA,NA,NA,NA,NA
3140,12/15/2021,USW00014739,"BOSTON, MA US",4,0.02,38,45,32,NA,NA,NA,NA,NA,NA,NA,NA
3141,12/16/2021,USW00014739,"BOSTON, MA US",5,0.17,52,60,45,212091961,12:24:00+00,A7,Fatal,Male,Black or African American,Unknown,f
3142,12/17/2021,USW00014739,"BOSTON, MA US",6,0,55,60,42,212092374,18:28:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
3143,12/18/2021,USW00014739,"BOSTON, MA US",7,0.56,41,43,33,NA,NA,NA,NA,NA,NA,NA,NA
3144,12/19/2021,USW00014739,"BOSTON, MA US",1,0.38,36,44,23,212092715,01:54:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
3145,12/20/2021,USW00014739,"BOSTON, MA US",2,0,26,33,20,NA,NA,NA,NA,NA,NA,NA,NA
3146,12/21/2021,USW00014739,"BOSTON, MA US",3,0,35,44,30,NA,NA,NA,NA,NA,NA,NA,NA
3147,12/22/2021,USW00014739,"BOSTON, MA US",4,0.09,39,43,33,NA,NA,NA,NA,NA,NA,NA,NA
3148,12/23/2021,USW00014739,"BOSTON, MA US",5,0,31,33,24,NA,NA,NA,NA,NA,NA,NA,NA
3149,12/24/2021,USW00014739,"BOSTON, MA US",6,0,26,30,23,NA,NA,NA,NA,NA,NA,NA,NA
3150,12/25/2021,USW00014739,"BOSTON, MA US",7,0.32,31,36,28,NA,NA,NA,NA,NA,NA,NA,NA
3151,12/26/2021,USW00014739,"BOSTON, MA US",1,0.24,36,40,33,NA,NA,NA,NA,NA,NA,NA,NA
3152,12/27/2021,USW00014739,"BOSTON, MA US",2,0,33,35,30,212094543,14:27:00+00,B2,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
3153,12/27/2021,USW00014739,"BOSTON, MA US",2,0,33,35,30,212094543,14:27:00+00,B2,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
3154,12/28/2021,USW00014739,"BOSTON, MA US",3,0.04,37,46,33,NA,NA,NA,NA,NA,NA,NA,NA
3155,12/29/2021,USW00014739,"BOSTON, MA US",4,0,40,42,36,NA,NA,NA,NA,NA,NA,NA,NA
3156,12/30/2021,USW00014739,"BOSTON, MA US",5,0.06,40,42,38,NA,NA,NA,NA,NA,NA,NA,NA
3157,12/31/2021,USW00014739,"BOSTON, MA US",6,0,42,46,40,NA,NA,NA,NA,NA,NA,NA,NA
3158,1/1/2022,USW00014739,"BOSTON, MA US",7,0.08,46,52,44,222000057,04:20:16+00,B2,Non-Fatal,Male,Unknown,Hispanic or Latinx,f
3159,1/2/2022,USW00014739,"BOSTON, MA US",1,0.23,45,46,33,222000343,18:12:19+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
3160,1/2/2022,USW00014739,"BOSTON, MA US",1,0.23,45,46,33,222000342,18:25:12+00,C11,Fatal,Female,Black or African American,NA,t
3161,1/2/2022,USW00014739,"BOSTON, MA US",1,0.23,45,46,33,222000342,18:25:08+00,C11,Non-Fatal,Male,Black or African American,NA,t
